general_assembly,bill,fiscal_year,kind,source,documents,fund_group,fund,line_item,title,amount
134,hb110,2022,actual,hb110-actuals,3,DPF,5H30,200687,School District Solvency Assistance,0.00
134,hb110,2022,actual,hb110-actuals,3,DPF,5KX0,200691,Ohio School Sponsorship Program,859792.94
134,hb110,2022,actual,hb110-actuals,3,DPF,5MM0,200677,Child Nutrition Refunds,41706.53
134,hb110,2022,actual,hb110-actuals,3,DPF,5U20,200685,National Education Statistics,155128.34
134,hb110,2022,actual,hb110-actuals,3,DPF,5VS0,200604,Foundation Funding - All Students,500000000.00
134,hb110,2022,actual,hb110-actuals,3,DPF,5VU0,200663,School Bus Purchase,6905466.80
134,hb110,2022,actual,hb110-actuals,3,DPF,6200,200615,Educational Improvement Grants,225885.15
134,hb110,2022,actual,hb110-actuals,3,FED,3670,200607,School Food Services,8072739.17
134,hb110,2022,actual,hb110-actuals,3,FED,3700,200624,Education of Exceptional Children,1084280.15
134,hb110,2022,actual,hb110-actuals,3,FED,3AN0,200671,School Improvement Grants,6761034.47
134,hb110,2022,actual,hb110-actuals,3,FED,3C50,200661,Early Childhood Education,13243536.68
134,hb110,2022,actual,hb110-actuals,3,FED,3EH0,200620,Migrant Education,1695893.11
134,hb110,2022,actual,hb110-actuals,3,FED,3EJ0,200622,Homeless Children Education,2499031.43
134,hb110,2022,actual,hb110-actuals,3,FED,3FE0,200669,Striving Readers,1581127.80
134,hb110,2022,actual,hb110-actuals,3,FED,3GE0,200674,Summer Food Service Program,37122118.74
134,hb110,2022,actual,hb110-actuals,3,FED,3GG0,200676,Fresh Fruit and Vegetable Program,3703159.95
134,hb110,2022,actual,hb110-actuals,3,FED,3HF0,200649,Federal Education Grants,4987613.23
134,hb110,2022,actual,hb110-actuals,3,FED,3HI0,200634,Student Support and Academic Enrichment,38489270.73
134,hb110,2022,actual,hb110-actuals,3,FED,3HL0,200678,Comprehensive Literacy State Development Program,8859328.60
134,hb110,2022,actual,hb110-actuals,3,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,3506580.73
134,hb110,2022,actual,hb110-actuals,3,FED,3HQ0,200627,Governor Emergency Education Relief - EDU,24848540.81
134,hb110,2022,actual,hb110-actuals,3,FED,3HQ0,200651,Emergency Assistance to Non-Public Schools,55331436.29
134,hb110,2022,actual,hb110-actuals,3,FED,3HS0,200640,Federal Coronavirus School Relief,1689636602.81
134,hb110,2022,actual,hb110-actuals,3,FED,3HZ0,200641,ARP - Homeless Children and Youth,2902004.65
134,hb110,2022,actual,hb110-actuals,3,FED,3IA0,200657,ARP - Students with Disabilities,25541661.69
134,hb110,2022,actual,hb110-actuals,3,FED,3L60,200617,Federal School Lunch,851888217.97
134,hb110,2022,actual,hb110-actuals,3,FED,3L70,200618,Federal School Breakfast,238343099.87
134,hb110,2022,actual,hb110-actuals,3,FED,3L80,200619,Child/Adult Food Programs,94379224.95
134,hb110,2022,actual,hb110-actuals,3,FED,3L90,200621,Career-Technical Education Basic Grant,45810520.26
134,hb110,2022,actual,hb110-actuals,3,FED,3M00,200623,ESEA Title 1A,599829209.31
134,hb110,2022,actual,hb110-actuals,3,FED,3M20,200680,Individuals with Disabilities Education Act,469724755.78
134,hb110,2022,actual,hb110-actuals,3,FED,3T40,200613,Public Charter Schools,3198552.19
134,hb110,2022,actual,hb110-actuals,3,FED,3Y20,200688,21st Century Community Learning Centers,42671032.52
134,hb110,2022,actual,hb110-actuals,3,FED,3Y60,200635,Improving Teacher Quality,69409135.64
134,hb110,2022,actual,hb110-actuals,3,FED,3Y70,200689,English Language Acquisition,10290425.98
134,hb110,2022,actual,hb110-actuals,3,FED,3Y80,200639,Rural and Low Income Technical Assistance,2373296.72
134,hb110,2022,actual,hb110-actuals,3,FED,3Z20,200690,State Assessments,6095551.61
134,hb110,2022,actual,hb110-actuals,3,FED,3Z30,200645,Consolidated Federal Grant Administration,12950971.80
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200321,Operating Expenses,15092001.62
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200408,Early Childhood Education,59336016.55
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200420,Information Technology Development and Support,3580723.26
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200422,School Management Assistance,2467394.76
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200424,Policy Analysis,353023.41
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200426,Ohio Educational Computer Network,14837387.06
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200427,Academic Standards,4335791.32
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200437,Student Assessment,57574632.37
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200439,Accountability/Report Cards,6732971.65
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200442,Child Care Licensing,2110045.97
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200446,Education Management Information System,8126320.14
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200448,Educator Preparation,4712251.24
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200455,Community Schools and Choice Programs,3809124.16
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200457,STEM Initiatives,320000.00
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200465,Education Technology Resources,4410739.45
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200478,Industry-Recognized Credentials High School Students,15415809.50
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200502,Pupil Transportation,605178506.21
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200505,School Lunch Match,8963500.00
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200511,Auxiliary Services,156052026.55
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,70759968.31
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200540,Special Education Enhancements,166803554.16
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200545,Career-Technical Education Enhancements,12633678.05
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200550,Foundation Funding - All Students,6957669288.32
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200566,Literacy Improvement,1242301.68
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200572,Adult Education Programs,7440279.03
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200574,Half-Mill Maintenance Equalization,17301055.11
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200576,Adaptive Sports Program,250000.00
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200597,Program and Project Support,3800000.00
134,hb110,2022,actual,hb110-actuals,3,GRF,GRF,200903,Property Tax Reimbursement - Education,1179838253.73
134,hb110,2022,actual,hb110-actuals,3,ISA,1380,200606,Information Technology Development and Support,10024421.31
134,hb110,2022,actual,hb110-actuals,3,ISA,4R70,200695,Indirect Operational Support,7893403.90
134,hb110,2022,actual,hb110-actuals,3,ISA,4V70,200633,Interagency Program Support,5531320.77
134,hb110,2022,actual,hb110-actuals,3,RDF,7047,200902,Property Tax Replacement Phase Out-Education,84516160.58
134,hb110,2022,actual,hb110-actuals,3,SLF,7017,200602,School Climate Grants,99639.38
134,hb110,2022,actual,hb110-actuals,3,SLF,7017,200611,Education Studies,384663.00
134,hb110,2022,actual,hb110-actuals,3,SLF,7017,200612,Foundation Funding - All Students,1264200000.00
134,hb110,2022,actual,hb110-actuals,3,SLF,7017,200614,Accelerate Great Schools,1500000.00
134,hb110,2022,actual,hb110-actuals,3,SLF,7017,200631,Quality Community Schools Support,63907752.00
134,hb110,2022,actual,hb110-actuals,3,SLF,7017,200684,Community School Facilities,41999999.02
134,hb110,2022,enacted,hb110-enacted,1,DPF,4520,200638,Charges and Reimbursements,1000000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,4550,200608,Commodity Foods,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,4L20,200681,Teacher Certification and Licensure,14000000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5980,200659,Auxiliary Services Reimbursement,1300000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5CV1,200642,Coronavirus Relief - Suburban School Districts,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5CV1,200643,Coronavirus Relief - Urban School Districts,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5CV1,200647,Coronavirus Relief - School Connectivity,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5CV1,200650,Coronavirus Relief - Other Education Entities,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5H30,200687,School District Solvency Assistance,2000000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5KX0,200691,Ohio School Sponsorship Program,1250000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5MM0,200677,Child Nutrition Refunds,550000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5U20,200685,National Education Statistics,175000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5UC0,200662,Accountability/Report Cards,0.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5VS0,200604,Foundation Funding - All Students,500000000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,5VU0,200663,School Bus Purchase,50000000.00
134,hb110,2022,enacted,hb110-enacted,1,DPF,6200,200615,Educational Improvement Grants,600000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3670,200607,School Food Services,12254397.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3700,200624,Education of Exceptional Children,2000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3AN0,200671,School Improvement Grants,17000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3C50,200661,Early Childhood Education,14000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3EH0,200620,Migrant Education,2700000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3EJ0,200622,Homeless Children Education,3600000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3FE0,200669,Striving Readers,2000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3GE0,200674,Summer Food Service Program,60000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3GG0,200676,Fresh Fruit and Vegetable Program,5145074.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HF0,200649,Federal Education Grants,7056327.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HI0,200634,Student Support and Academic Enrichment,40042720.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HL0,200678,Comprehensive Literacy State Development Program,14630000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,0.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HQ0,200627,Governor Emergency Education Relief - EDU,0.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HQ0,200651,Emergency Assistance to Non-Public Schools,0.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3HS0,200640,Federal Coronavirus School Relief,57250000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3L60,200617,Federal School Lunch,430837000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3L70,200618,Federal School Breakfast,163350081.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3L80,200619,Child/Adult Food Programs,113328580.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3L90,200621,Career-Technical Education Basic Grant,46000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3M00,200623,ESEA Title 1A,600000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3M20,200680,Individuals with Disabilities Education Act,490000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3T40,200613,Public Charter Schools,4500000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3Y20,200688,21st Century Community Learning Centers,43000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3Y60,200635,Improving Teacher Quality,77000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3Y70,200689,English Language Acquisition,11000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3Y80,200639,Rural and Low Income Technical Assistance,3600000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3Z20,200690,State Assessments,12000000.00
134,hb110,2022,enacted,hb110-enacted,1,FED,3Z30,200645,Consolidated Federal Grant Administration,10900000.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200321,Operating Expenses,14383592.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200408,Early Childhood Education,68116789.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200420,Information Technology Development and Support,3680482.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200422,School Management Assistance,2337711.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200424,Policy Analysis,450950.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200426,Ohio Educational Computer Network,15107422.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200427,Academic Standards,3883525.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200437,Student Assessment,56282168.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200439,Accountability/Report Cards,7168977.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200442,Child Care Licensing,2127153.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200446,Education Management Information System,8174415.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200448,Educator Preparation,3457740.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200455,Community Schools and Choice Programs,3412546.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200457,STEM Initiatives,320000.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200465,Education Technology Resources,4881854.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200478,Industry-Recognized Credentials High School Students,20500000.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200502,Pupil Transportation,656379809.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200503,Bus Purchase Allowance,0.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200505,School Lunch Match,8963500.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200511,Auxiliary Services,156744175.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,70813735.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200540,Special Education Enhancements,180850000.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200545,Career-Technical Education Enhancements,14090892.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200550,Foundation Funding - All Students,6937998712.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200566,Literacy Improvement,1552172.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200572,Adult Education Programs,9752210.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200573,EdChoice Expansion,0.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,17464102.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200576,Adaptive Sports Program,250000.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200578,Violence Prevention and School Safety,0.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200589,Quality Community Schools Support,0.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200597,Program and Project Support,3800000.00
134,hb110,2022,enacted,hb110-enacted,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1183000000.00
134,hb110,2022,enacted,hb110-enacted,1,ISA,1380,200606,Information Technology Development and Support,8289074.00
134,hb110,2022,enacted,hb110-enacted,1,ISA,4R70,200695,Indirect Operational Support,7856766.00
134,hb110,2022,enacted,hb110-enacted,1,ISA,4V70,200633,Interagency Program Support,5000000.00
134,hb110,2022,enacted,hb110-enacted,1,RDF,7047,200902,Property Tax Replacement Phase Out-Education,83157236.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200602,School Climate Grants,0.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200611,Education Studies,0.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200612,Foundation Funding - All Students,1264200000.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200614,Accelerate Great Schools,1500000.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200616,Literacy Improvement,0.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200629,Community Connectors,0.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200631,Quality Community Schools Support,54000000.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200636,Enrollment Growth Supplement,0.00
134,hb110,2022,enacted,hb110-enacted,1,SLF,7017,200684,Community School Facilities,42000000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,4520,200638,Charges and Reimbursements,1000000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,4550,200608,Commodity Foods,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,4L20,200681,Teacher Certification and Licensure,14239053.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5980,200659,Auxiliary Services Reimbursement,1300000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5CV1,200642,Coronavirus Relief - Suburban School Districts,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5CV1,200643,Coronavirus Relief - Urban School Districts,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5CV1,200647,Coronavirus Relief - School Connectivity,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5CV1,200650,Coronavirus Relief - Other Education Entities,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5H30,200687,School District Solvency Assistance,2000000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5KX0,200691,Ohio School Sponsorship Program,1250000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5MM0,200677,Child Nutrition Refunds,550000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5U20,200685,National Education Statistics,175000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5UC0,200662,Accountability/Report Cards,0.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5VS0,200604,Foundation Funding - All Students,600000000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5VU0,200663,School Bus Purchase,45542428.50
134,hb110,2023,adjusted,hb110-actuals,1,DPF,6200,200615,Educational Improvement Grants,600000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3670,200607,School Food Services,12611321.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3700,200624,Education of Exceptional Children,2000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3AN0,200671,School Improvement Grants,0.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3C50,200661,Early Childhood Education,14026864.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3EH0,200620,Migrant Education,2700000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3EJ0,200622,Homeless Children Education,3600000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3FE0,200669,Striving Readers,400000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3GE0,200674,Summer Food Service Program,30000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3GG0,200676,Fresh Fruit and Vegetable Program,5145074.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HF0,200649,Federal Education Grants,7056327.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HI0,200634,Student Support and Academic Enrichment,40042720.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HL0,200678,Comprehensive Literacy State Development Program,14630000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2493419.27
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HQ0,200627,Governor Emergency Education Relief - EDU,41542478.51
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HQ0,200651,Emergency Assistance to Non-Public Schools,254755325.71
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HS0,200640,Federal Coronavirus School Relief,1222856411.16
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HZ0,200641,ARP - Homeless Children and Youth,26228385.51
134,hb110,2023,adjusted,hb110-actuals,1,FED,3IA0,200657,ARP - Students with Disabilities,73687873.31
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L60,200617,Federal School Lunch,430837000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L70,200618,Federal School Breakfast,163350081.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L80,200619,Child/Adult Food Programs,113328580.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L90,200621,Career-Technical Education Basic Grant,46119925.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3M00,200623,ESEA Title 1A,600005293.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3M20,200680,Individuals with Disabilities Education Act,500289397.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3T40,200613,Public Charter Schools,4500000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y20,200688,21st Century Community Learning Centers,43000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y60,200635,Improving Teacher Quality,77000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y70,200689,English Language Acquisition,11000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y80,200639,Rural and Low Income Technical Assistance,3600000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Z20,200690,State Assessments,12000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Z30,200645,Consolidated Federal Grant Administration,15900000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200321,Operating Expenses,15131366.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200408,Early Childhood Education,68116789.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200420,Information Technology Development and Support,3815944.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200422,School Management Assistance,2435722.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200424,Policy Analysis,466627.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200426,Ohio Educational Computer Network,15107422.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200427,Academic Standards,4018563.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200437,Student Assessment,56438876.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200439,Accountability/Report Cards,7258200.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200442,Child Care Licensing,2245167.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200446,Education Management Information System,8385758.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200448,Educator Preparation,3466215.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200455,Community Schools and Choice Programs,3659834.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200457,STEM Initiatives,0.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200465,Education Technology Resources,4884730.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200478,Industry-Recognized Credentials High School Students,20500000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200502,Pupil Transportation,680629809.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200505,School Lunch Match,8963500.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200511,Auxiliary Services,158591274.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,71647683.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200540,Special Education Enhancements,185850000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200545,Career-Technical Education Enhancements,19484777.17
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200550,Foundation Funding - All Students,7079848712.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200566,Literacy Improvement,1573445.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200572,Adult Education Programs,9768750.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200573,EdChoice Expansion,0.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,15238834.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200576,Adaptive Sports Program,250000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200578,Violence Prevention and School Safety,0.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200597,Program and Project Support,3800000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1195600000.00
134,hb110,2023,adjusted,hb110-actuals,1,ISA,1380,200606,Information Technology Development and Support,12037746.00
134,hb110,2023,adjusted,hb110-actuals,1,ISA,4R70,200695,Indirect Operational Support,8097087.00
134,hb110,2023,adjusted,hb110-actuals,1,ISA,4V70,200633,Interagency Program Support,5000000.00
134,hb110,2023,adjusted,hb110-actuals,1,RDF,7047,200902,Property Tax Replacement Phase Out-Education,72308288.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200602,School Climate Grants,0.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200611,Education Studies,1500000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200612,Foundation Funding - All Students,1242500000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200614,Accelerate Great Schools,1500000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200629,Community Connectors,0.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200631,Quality Community Schools Support,54000000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200636,Enrollment Growth Supplement,0.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200684,Community School Facilities,42000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,4520,200638,Charges and Reimbursements,1000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,4550,200608,Commodity Foods,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,4L20,200681,Teacher Certification and Licensure,14000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5980,200659,Auxiliary Services Reimbursement,1300000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200642,Coronavirus Relief - Suburban School Districts,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200643,Coronavirus Relief - Urban School Districts,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200647,Coronavirus Relief - School Connectivity,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200650,Coronavirus Relief - Other Education Entities,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5H30,200687,School District Solvency Assistance,2000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5KX0,200691,Ohio School Sponsorship Program,1250000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5MM0,200677,Child Nutrition Refunds,550000.00
