fiscal_year,irn,district,enrolled_adm,special_education_1,special_education_2,special_education_3,special_education_4,special_education_5,special_education_6,english_learner_1,english_learner_2,english_learner_3,gifted_k_8,gifted_9_12,career_technical_1,career_technical_2,career_technical_3,career_technical_4,career_technical_5,school_buildings
2026,046557,Cuyahoga Heights Local,710.057964,13.158975,59.689696,4.969328,0.676923,1.830543,14.147863,0,2.5,1,67.981393,43.131929,3.588436,0,0,0,0,3
2026,046565,Independence Local,956.257694,26.763084,56.384756,5.809896,0,4.080374,14.739146,2.754434,8.807784,12,181.54676,74,0,0,0,0,2.87035,3
2026,046573,Olmsted Falls City,3175.883294,66.95382,327.291712,20.076123,1.361897,13.506656,87.98919,8.367471,39.455809,12.530349,456.281323,332.034121,0,0,0,11.715154,0,5
2026,046581,Orange City,1970.060864,26.248348,148.393003,5.433653,0,20.488486,51.991299,11.833946,42.035701,29.922636,479.276299,251.477298,6.688928,3.746653,0,0,0,3
2026,046599,Richmond Heights Local,751.408653,2.491382,80.185625,7.367053,1.613734,5,13.532799,2.596562,18.964606,3,22.41353,17.944631,4.630623,2.706,0,0,0,3
2026,046607,Solon City,4392.143176,24.366516,262.560948,24.565903,0,18.5857,83.6472,52.451406,127.452141,133.830615,925.871634,628.66402,11.698194,7.762085,0,0,0,6
2026,046623,Ansonia Local,692.1837,13.3446,52.286864,6.370438,0,6,5.318732,0,1,0,48,38.474041,18.243736,0,0,0,10.405899,3
2026,046631,Arcanum-Butler Local,1040.308549,15.210388,57.282049,6.284195,0.86,7.885393,21.449875,0,3,0,73.992098,41.6,0,0,0,4.250034,8.811751,3
2026,046649,Franklin Monroe Local,478.884874,16.218116,34.032107,5.244889,0,4.87,1,0,0.75,1,52.862496,38.477036,0.111594,0,0,0,0.169293,2
2026,046672,Mississinawa Valley Local,540.568435,11.037875,49.08856,6.87434,0,9.448556,7.339543,0.467053,10.049325,0,30.372155,6.791357,0,0,0,0,0.233332,2
2026,046680,Tri-Village Local,739.698063,14.356774,58.750812,7.293561,0,3.49058,7.390119,0,0,0,77.787754,67.795034,0,0,0,0,0,2
2026,046706,Ayersville Local,634.022636,22.768166,43.887748,0,0,3,7,1.789454,3.800856,0,24.16,46.04,0,0,0,0,0,2
2026,046714,Central Local,874.331601,20.628354,80.48203,7.742667,1,5,11.367746,0,6.717941,1,44.290662,45,9.038525,0,0,0,10.139322,3
2026,046722,Northeastern Local,924.826224,21.42607,80.749143,8.236936,0,6.205374,12.20661,1,0,0,58.119031,53.532406,0,0,0,0,4.164028,3
2026,046748,Big Walnut Local,3884.391411,54.908167,275.304699,18.255742,0,12.11,69.911293,12.257712,69.316479,27.630224,426.630143,199.082637,0,0,0,0,0,7
2026,046755,Buckeye Valley Local,2164.735146,28.353477,180.346104,7.593304,0,15,39.967787,8.688849,14.317023,8,327.319343,176.27883,0,0,0.643416,0,0,4
2026,046763,Olentangy Local,22581.937305,286.642069,1854.230978,71.546322,19.433123,89.492425,574.102385,278.808363,1174.26816,719.231985,4928.040232,3373.748383,11.246724,0,0,88.678804,43.852541,27
2026,046789,Edison Local (formerly Berlin-Milan),1284.772289,37.536216,108.805129,8.384985,0,5.942294,24.512724,1,7.97004,2.08,114.592097,80.671123,13.183766,3.641782,5.777772,0,12.576836,3
2026,046797,Kelleys Island Local,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2026,046805,Margaretta Local,930.435532,20.183841,96.663722,2.794692,1.221446,3.523443,8.777991,0,2,0,122.764233,44.1,15.058699,0,3.506556,2.219656,0,2
2026,046813,Perkins Local,1730.063989,22.913302,137.045777,8.448629,2.691255,8.277529,29.976882,1.20667,10.046743,3,99.236838,109.741521,0,0,0,0,0,4
2026,046821,Vermilion Local,1515.065688,21.335329,133.2021,2.538923,0.538923,8.244012,29.618038,0,0,0,122.287416,88.087479,12.751075,0,0.376846,0,0,3
2026,046847,Amanda-Clearcreek Local,1423.947116,16.812799,178.716993,6.632419,3,16.823807,19.549363,0,0,0,47.025505,42.061408,21.059612,4.613031,0,0,0,4
2026,046854,Berne Union Local,773.950112,21.444117,61.432592,4.419189,0,2.671415,6.565717,0,0,0,66.014417,8.663144,0,0,0,0,0,2
2026,046862,Bloom-Carroll Local,2287.074781,34.980956,129.134911,5.378218,1,10.632614,21.131004,12.10254,44.315885,18.857426,231.137198,150.683385,26.62052,0,0,0,15.517631,4
2026,046870,Fairfield Union Local,1873.000105,26.11075,183.325413,23.175054,1,11.917559,31.694503,0,1,1,126.425449,92.141601,40.080674,8.877776,0,6.196774,12.268949,4
2026,046888,Liberty Union-Thurston Local,1146.429078,33.354009,143.785535,4.799626,0,5.724004,22.744917,0,3,1,105.229922,59.714466,34.603305,2.023272,0,2.334419,0,3
2026,046896,Pickerington Local,11185.598479,186.063425,918.230671,52.819707,4.647928,58.561463,334.518793,173.316298,731.908964,341.997329,1699.934216,1011.11406,115.214736,5.853682,0,0,0,15
2026,046904,Walnut Township Local,475.74846,11.002818,57.527021,9.939777,1,1.489183,13.641452,0,2.504924,0,39.604876,31.601202,0,0,0,0,0,2
2026,046920,Miami Trace Local,2330.154159,27.577123,197.337387,11.833222,4.978325,8.269141,45.599231,12.352055,26.609674,2.805722,258.904959,186.102616,0,0,0,0,0,3
2026,046946,Canal Winchester Local,3634.13684,85.283494,318.781185,32.115987,5.490328,17.381661,102.285557,68.316564,238.516681,90.191265,385.747918,254.876272,80.238055,20.311891,0,5.169366,22.260986,4
2026,046953,Hamilton Local,3063.519537,60.990519,242.817514,14.484098,0,15.914759,87.851826,34.423541,110.569364,25.447787,153.543505,90.58592,0,0,7.892479,0,18.523367,4
2026,046961,Gahanna-Jefferson City,7985.965616,103.577306,818.485448,52.824301,6.192458,61.949316,226.368106,133.264455,471.447627,166.931049,976.77063,525.785776,43.496899,0,0,20.13033,0,12
2026,046979,Groveport Madison Local,6224.781953,185.28333,573.052932,54.527987,2.401728,54.669195,191.319684,153.923237,581.061613,138.080346,246.413001,128.942613,85.304814,0,0,18.516972,0,10
2026,046995,New Albany-Plain Local,4676.070347,104.811757,368.291668,32.566881,2.098072,18.330885,123.793809,73.951401,162.456323,104.107491,947.461407,749.250062,0,0,0,0,0,5
2026,047001,Reynoldsburg City,7056.338653,183.950967,616.805946,51.369594,7.235879,29.357424,251.030121,487.597346,811.424031,317.138938,420.700004,285.664277,15.58761,15.287908,0,33.227611,0,10
2026,047019,Hilliard City,15618.499325,323.952724,1614.709931,59.108663,10.445363,55.830247,322.603284,424.235532,1647.463715,401.36785,2042.498953,873.402199,77.772176,0,10.662081,14.371278,76.552629,23
2026,047027,Dublin City,15950.018951,110.88909,1305.97541,142.43094,4.50711,85.142106,522.689676,591.692452,1496.067622,506.083377,2712.384942,1886.795315,3.055558,10.885232,0,13.886919,0,22
2026,047043,Archbold-Area Local,1114.282552,17.30505,79.246759,3,0,3.592096,7.152492,5.053812,8.103031,3,113.03451,83.195177,8.829786,0,0,0,0,3
2026,047050,Evergreen Local,1060.346696,10.563709,108.079611,3.792306,2,5.172847,9.58286,1.314768,0.542167,0,125.535886,87.730156,13.813706,0,0,2.152608,7.683907,3
2026,047068,Fayette Local,292.062611,3.976326,31.31728,5.71591,0.474527,6,8.879308,3.970407,9.29465,1,29.647442,17,11.059392,0,0,0,0,2
2026,047076,Pettisville Local,468.444563,13.954044,28.995931,1,0,2,4,0,3.786501,1,46.05026,24.347296,10.92709,0,0,0,9.024646,2
2026,047084,Pike-Delta-York Local,1068.807585,18.556374,95.648031,7.293055,1.897112,5,11.55268,2.091725,16.728706,3,77.001861,91.242793,14.086212,0,0,0,9.406691,3
2026,047092,Swanton Local,1087.579646,20.156537,150.620949,9.939213,0,3.981182,29.687499,0,5,1,40.204989,51.47593,0,0,0,0,0,3
2026,047167,Berkshire Local,1274.677418,17.748389,109.351379,11.963961,0,0,7.863466,0,0,0,85.625815,60.067743,1.763436,0,0,0,0,3
2026,047175,Cardinal Local,684.145936,17.307945,65.047104,7.297709,0,3.21286,11.457317,18.892644,13,4,58.660236,32.087879,0.450001,0,0.975084,0.433332,0,3
2026,047183,Chardon Local,2307.180054,32.07352,143.770667,8.649123,1.610631,4.559315,28.065321,5.345028,6.152048,7,314.861169,237.868421,0,0,0,0,0,5
2026,047191,Kenston Local,2354.221995,23.33096,148.221471,8.331579,0,4.647059,26.829137,3.494118,3.999999,5,355.100272,251.499914,5.440751,0,0,0,0,3
2026,047225,West Geauga Local,1952.089126,21.821155,157.308731,9.590195,0,1,24.977882,6.450459,21,10,350.883309,192.510584,15.324551,14.27389,0,0,0,4
2026,047241,Beavercreek City,7574.159068,122.588345,774.627009,37.867745,1.083672,67.47192,168.437199,70.046338,163.65779,84.534682,1238.187107,710.164845,0,5.686868,1.350556,4.737609,0,10
2026,047258,Cedar Cliff Local,554.428932,11.395219,46.985281,7.163477,0.510023,3.702662,7.838324,0,5,0,82.240844,52.5,0,0,0,0,0,2
2026,047266,Greeneview Local,1259.847097,30.001452,112.909772,5.434661,3.535232,3,17.356642,0.393638,0.393638,1,119.315166,34.58,4.30475,1.317014,0,0,0,3
2026,047274,Bellbrook-Sugarcreek Local,2577.948169,73.195279,172.740969,13.024704,1.951702,9.930677,38.934858,11.183412,59.790419,17.970819,475.108187,322.286856,0,0,0,0,0,4
2026,047308,Rolling Hills Local,1435.856098,15.947733,159.613662,3.56637,0,6.372596,29.520141,0,0,0,19.649737,49.504229,21.309246,6.662563,0,9.17454,0,5
2026,047332,Finneytown Local,1151.487556,14.833641,133.796029,11.139172,0.470414,10.627503,32.113317,21.582753,74.889531,23.324848,48.292588,40.867213,0,0,0,0,0,2
2026,047340,Forest Hills Local,6370.056346,53.766139,374.401106,49.165854,2.289698,27.566388,107.010181,23.134996,64.406014,36.502959,1348.464017,694.077114,0,0,0,0,25.8619,9
2026,047365,Northwest Local,7487.304186,80.224145,1000.395754,75.541004,9.633617,58.441112,185.360088,149.712031,456.99685,137.630982,402.269799,236.206303,0,0,0,0,0,11
2026,047373,Oak Hills Local,6962.87166,76.254115,750.328098,68.513368,7.52071,71.622304,172.856119,36.321662,135.274354,46.878969,650.575771,397.000902,0,0,0,0,0,9
2026,047381,Southwest Local,4100.748168,52.673622,406.204888,23.046108,6.122679,21.587228,68.016137,10.053542,55.839527,4.912636,392.632507,229.172679,19.489959,0.250002,0,4.853091,0,6
2026,047399,Three Rivers Local,1804.214713,42.832434,209.127368,17.770889,2,15.925184,32.246591,1,4,0.969937,193.974412,140.409369,0,0,0,0,0,3
2026,047415,Arcadia Local,555.029922,9.666787,38.667163,0.975104,0,1,6.50057,0,1.322353,4,48.834353,34.302735,13.188483,3.555746,0,1.416666,2.017821,3
2026,047423,Arlington Local,605.464849,12.134017,40.441708,1,1,1,5,0,0,0,86.233892,38.69,7.314555,3.425426,0,1.37037,0,2
2026,047431,Cory-Rawson Local,504.333121,10.32999,56.683715,3,1,3,13.950594,0,0,0,13.493586,34.075508,13.303447,3.98148,0,0.99537,1.473729,2
2026,047449,Liberty-Benton Local,1547.528468,24.546035,59.335288,1,0,7.381066,13.183647,8.946416,15.975354,4,215.409009,158.676057,17.232362,7.694922,0,3.135876,0,4
2026,047456,McComb Local,594.585586,12.50579,50.592118,4.514219,0,6,10.644743,3.199057,19.797884,2,47.717462,41.599999,8.46554,1.173706,3.956595,3.654769,0,3
2026,047464,Van Buren Local,1023.024571,15.278136,56.350635,0.852343,0,5.531827,26.436347,11.602293,17.870141,10,161.35424,108.74516,28.877559,2.738631,0,2.887356,0,3
2026,047472,Vanlue Local,129.74375,1.646901,13.044101,0,0,1,3.436798,0,1,1,7.120303,5,4.043187,1.382676,0,0.398148,0,2
2026,047498,Hardin Northern Local,382.697204,14.426284,25.380123,0,0,0,3.848799,0,1,0,38.038862,19,8.47812,0,0,0,6.091772,2
2026,047506,Ridgemont Local,460.096818,5.943803,45.903283,2.281394,0,3.094298,9.372108,0,0,0,30.196988,34,24.071513,0,0,0,0,2
2026,047514,Riverdale Local,901.381007,25.030144,94.11037,3.808454,0,7,20.503427,0,3.593895,0,93.592045,75.922474,17.061972,4.370759,0,0.398148,0,4
2026,047522,Upper Scioto Valley Local,411.09686,8.702728,43.498158,1.024226,0.530791,3.684558,5.450633,4.331458,1.722746,1,10.471111,15.629709,0,0,0,0,0,3
2026,047548,Conotton Valley Union Local,464.801012,11.601126,53.851244,0,0,1,6,0,0,0,48.323011,11.990145,0,3.047597,0,0,0,2
2026,047571,Holgate Local,386.239178,3.515748,55.69141,3,0,2,2.326709,0.059761,0,0,22,25.507765,11.157624,0,0,0,10.926578,2
2026,047589,Liberty Center Local,1012.146911,20.802813,88.771864,13.956398,0,4,11.864306,1,0,0,109.754829,97.944342,37.185639,0,0,0,11.418939,3
2026,047597,Patrick Henry Local,848.332428,21.612245,82.632495,1.534861,0,7.013915,7.589809,14.003099,7.874271,0,66.123998,48.832653,0,0,0,0,0,3
2026,047613,Bright Local,655.085639,18.950655,81.352526,2.978451,0,2.446905,8.709647,0,1,0,38.008862,22,9.827351,3.10934,0,0,0,3
2026,047621,Fairfield Local,816.851877,31.255889,68.171822,7.47806,1,0,11,0,1.944372,0,67.690704,51.286242,13.901617,14.121802,0,7.632615,0,3
2026,047639,Lynchburg-Clay Local,966.812396,33.721984,105.432261,7.423797,0,2,21.046446,0,0.129667,0,73.066104,47.483052,12.499914,0,0,0,3.282942,3
2026,047688,East Holmes Local,1459.766012,9.912267,96.661486,1,1,21.882847,8.520973,108.24235,251.21975,149.970785,185.391969,88.912866,0,0,0,0,4.499982,8
2026,047696,West Holmes Local,1650.547071,39.724287,213.99904,10.11452,1.084551,15.773092,15.464533,4.151874,11,2,61.040318,127.438918,12.214482,0,4.536289,0,14.420524,7
2026,047712,Monroeville Local,499.207076,5.869299,56.485015,2,0,1.5,6.160111,0,0,0,33.483909,17.999998,6.60068,0,0,0,4.907127,2
2026,047720,New London Local,818.511951,22.041376,85.853825,6.011495,0,7.84158,10.284358,0,0,0,38.767115,37.19328,9.76809,1.355566,0,1.831939,10.081291,3
2026,047738,South Central Local,690.858579,21.022239,71.093668,1.34169,2,3.462613,10.850041,0.952689,3.989486,3,35.020823,19.094945,13.282471,0,0,0,0,3
2026,047746,Western Reserve Local,865.220335,13.786564,98.928225,4.478963,0,2.977408,7.744959,3,0,0,64.736299,23.411722,35.981999,0,0,0,0,3
2026,047761,Oak Hill Union Local,1014.578697,13.334388,119.289803,8.87061,0,12.80928,15.383718,0,0,0,12.478555,48.489862,0,0,0,0,0,2
2026,047787,Buckeye Local,1245.275354,31.600669,171.612879,17.682001,6.008131,4.914038,23.368747,0,0,0,50.920469,57.155246,16.17408,11.995699,2.449323,2.558307,12.473128,5
2026,047795,Edison Local,1242.811153,22.082681,121.361664,6.639272,3.554108,10.310694,24.743955,0,1,0,107.070703,61.931607,42.601938,0,0,6.048609,0,4
2026,047803,Indian Creek Local,1743.261829,16.232285,164.794361,18.052494,2.731174,21.036958,47.963617,0,4,0,35.486466,40.062775,26.3577,24.243593,8.889449,0,10.339689,5
2026,047829,Centerburg Local,992.79829,19.256618,58.435258,3.360965,0,7.858448,22.185842,0,1.529741,0,102.914778,48.503342,25.013671,0,0,4.275287,4.493632,3
2026,047837,Danville Local,539.78169,7.09858,60.882118,5.007501,0,3.174561,10.439412,1.138445,1,3,36.789323,15.854435,3.830234,0,0,1.166676,2.534228,2
2026,047845,East Knox Local,893.319349,13.030181,110.624471,3.197347,1,2.895719,21.442315,0,2,0,45.65501,14.193004,9.026369,0,0,0,6.802101,2
2026,047852,Fredericktown Local,1116.524345,22.944581,109.795586,4.019277,0.824578,7.175422,10.355662,0,0,1,77.955905,47.324338,12.201301,0,0,5.880655,0,3
2026,047878,Kirtland Local,1015.401578,13.651697,75.615149,3.703488,1,2,10.575036,0,0,0,160.229685,106.3808,0,0,0,0,0,3
2026,047886,Madison Local,2430.356917,25.00588,232.20213,24.119145,0.151713,15.569629,51.932697,4.94261,33.630055,12,78.424425,53.500157,7.283358,0,0,0,10.740514,4
2026,047894,Riverside Local,3899.653913,82.012587,258.345266,33.400375,1.996914,6.472326,48.841747,56.427917,117.544752,37.740666,324.5043,236.859058,0,0,0,0,12.590203,6
2026,047902,Perry Local,1417.173261,38.110952,76.045594,10.88263,1,7.679503,24.944505,8.59058,41.548133,11,111.431049,93.817699,0,0,2.396979,0,0,3
2026,047928,Dawson-Bryant Local,1043.894503,9.419443,121.803868,4.141614,0.4297,20.06296,28.637928,0,0,0,32.648596,16.038004,10.885031,0,0,0,0,3
2026,047936,Fairland Local,1243.894712,7.458917,151.793821,5.337674,3.010992,3.645347,24.182365,0.903808,2,0,31.234767,20.12486,0,0,0,0,0,4
2026,047944,Rock Hill Local,1192.543653,25.759592,137.255732,10.701165,1,20.777204,23.063819,0,0,0,48.097122,32.646783,2.948111,0,0,0.416828,0,3
2026,047951,South Point Local,1264.872496,27.441862,91.11209,6.60162,3.685469,5.255273,30.036956,4.613669,8.920827,2,29.179525,10.30161,0,0,0,0,0,4
2026,047969,Symmes Valley Local,671.063777,16.339417,90.930071,2.888743,0,9.275032,16.247159,0,0,0,27.105012,12.040612,10.755266,0,0,0,7.652905,2
2026,047985,Johnstown-Monroe Local,1602.770396,18.75029,140.014496,8.64889,1,7.470817,20.714841,6.533074,32.434206,17.934307,241.38557,134.521924,12.144914,18.113751,0,9.249089,20.856917,4
2026,047993,Lakewood Local,1567.645039,39.405949,171.583655,12.617652,1.0622,15.236361,32.768925,2.397713,4.762052,3,128.108915,65.915221,15.552702,0,4.381868,0,14.917527,4
2026,048009,Licking Heights Local,5019.680586,67.140358,365.921652,13.878532,6.233233,27.870972,142.891957,147.240244,709.224802,352.038759,338.087121,196.560309,6.652731,17.873632,0,0,0,6
2026,048017,Licking Valley Local,2015.075477,34.360068,183.873819,4.772444,0,11.173652,35.52803,0,1,0,153.647695,179.452662,13.154505,0,0,0,11.706267,4
2026,048025,North Fork Local,1455.373545,46.491312,202.132198,11.530674,0,7.641104,22.967008,0,0.673335,0,102.44178,74.06509,37.167007,0,0,0,0,4
2026,048033,Northridge Local,1105.894419,25.712658,90.586217,5.324096,1,3.401958,14.187893,5.810514,13.193654,8.029999,114.181675,73.468962,12.847565,7.480071,0,1.659819,0,3
2026,048041,Southwest Licking Local,4739.2704,75.622565,473.658754,33.039967,1.540251,30.020169,148.770548,54.94102,191.898982,127.241424,509.592821,322.474147,56.476414,17.453492,0,8.796565,0,7
2026,048074,Benjamin Logan Local,1554.973043,27.434701,119.746605,6.283341,1.719788,9.457341,20.357243,0,3,1.958452,136.095748,104.844276,14.223436,12.988802,0,0,9.896806,3
2026,048082,Indian Lake Local,1291.867973,15.455519,142.128204,3.932409,2.502066,13.772175,35.469198,1.435536,0.942599,0,110.093696,85.796781,0,0,0,0,0,3
2026,048090,Riverside Local,503.768918,11.217003,70.948686,3.078643,0,0.998291,8.096131,0,0,0,21.012337,23.139999,0,0,0,0,0,2
2026,048116,Avon Local,3961.064064,54.389749,213.260761,10.36236,4.433526,10.601156,89.547536,11.669942,79.780346,31.901734,833.123182,567.898844,0,0,0,0,0.92592,5
2026,048124,Avon Lake City,3213.726722,26.070648,210.029572,11.462932,0,8.833404,41.824588,9.075517,37.793777,23.474938,599.552489,356.02772,0,0,0,0,0,7
2026,048132,Clearview Local,1235.995474,3.654976,98.714472,4.212815,0,3,17.93016,1,23.112504,4.349398,39.073105,33.100054,0,0,10.176205,0,4.818038,3
2026,048140,Columbia Local,977.710581,17.553119,68.661026,1.790244,0,0,14.082584,9.757686,37.2795,11.282439,153.263982,67.073247,3.665648,0,0,0,0,3
2026,048157,Firelands Local,1657.388341,26.124387,172.967808,8.314137,2,9.636363,32.288118,0,0,0,187.903518,130.439314,23.987851,0,0,0,0,3
2026,048165,Keystone Local,1389.073713,28.990448,127.179753,2,1,4,20.765644,0,2,0,108.236023,93.95,0,0,0,0,9.499575,3
2026,048173,Midview Local,2479.559675,31.142854,265.409977,13.488238,1.229814,15.118012,47.423191,4.52795,57.173912,6,267.480578,176.752716,60.181636,22.328252,0,0,6.673946,6
2026,048207,Anthony Wayne Local,3846.97395,53.543605,268.076722,20.720707,2,33.074946,56.761184,7.238692,11.74,11.74,713.259327,316.508499,0,0,0,0,0,6
2026,048215,Ottawa Hills Local,1022.295559,10.692352,52.703494,2.868949,0,2,12.881624,5.791466,12.804442,7,267.851698,202.831415,0.222222,0,0,0,0,2
2026,048223,Springfield Local,3015.726489,55.080869,334.045848,29.418502,1,19.129717,75.394149,15.357137,38.958868,7,167.653968,130.381979,14.160832,19.809932,0,0,10.820251,6
2026,048231,Washington Local,6549.397795,82.311804,786.683651,79.399621,5,24.780346,171.743756,24.663319,80.307508,7.160585,426.310717,229.311377,228.179886,167.302224,4.722019,71.954732,4.209847,11
2026,048256,Jefferson Local,945.836233,15.30078,98.301562,6.598349,0.51045,2,18.368567,3.911512,18.838976,3.77034,26.155646,22.488805,0,0,0,0,0,3
2026,048264,Jonathan Alder Local,2209.494227,28.64472,238.70646,6.61176,1.715285,7,31.221849,28.898643,152.807183,26.632599,264.682646,176.807066,0,0,0,0,0,5
2026,048272,Madison-Plains Local,1071.898113,30.668849,120.435249,1.936977,0,3.441164,26.233865,7.475099,11.443898,5,67.94798,52.770361,26.986773,0,0,0,9.201876,4
2026,048298,Austintown Local Schools,4077.046473,73.503554,481.354188,21.278405,2.472595,23.761142,65.303172,7.255398,42.496327,14.981386,404.674758,226.890131,32.966141,12.553941,18.943549,3.06945,15.985272,4
2026,048306,Boardman Local,3526.424287,92.610415,358.352118,25.519156,4,15.991605,71.428441,25.789507,55.135818,26.017792,227.221107,148.117994,0,0,0,0,0,7
2026,048314,Canfield Local,2410.278076,32.693493,160.192062,4.745063,0.139815,7.979881,36.61591,7.223989,11.976459,7,373.084638,172.901953,0,0,5.36842,0,3.88549,4
2026,048322,Jackson-Milton Local,768.54962,18.714514,48.624102,1.431953,1.542169,3,10.538461,0,0,2,35.656805,33.692307,0,0,0,0,0,3
2026,048330,Lowellville Local,453.151054,15.148675,52.484237,0,2,1.1222,3.260647,0,6,3.507138,14,12,0,0,0,0,0,2
2026,048348,Poland Local,1666.085191,26.611366,130.789647,10.517119,1,12.573409,18.167093,2.734412,10.504868,4,150.674681,80.462976,0,0,0,0,17.440731,3
2026,048355,Sebring Local,364.152527,8.310592,44.843056,5.85925,0,1,14.148623,1,1,2,19.040922,8.563576,0.236063,0,0,0,0,2
2026,048363,South Range Local,1228.352433,33.000246,88.240513,1,1,4.983051,15.773565,5.005872,0,0,128.074529,48.851403,0,0,7.628357,0,12.707508,3
2026,048371,Springfield Local,864.904393,15.612825,73.038376,3.308113,0,7.976157,9.816211,0,1,0,82.985919,34.266636,0,0,1.784089,0,2.626033,3
2026,048389,West Branch Local,1642.644435,28.985553,175.88958,10.198608,0,4.863518,25.342696,2.627307,10.360162,2,143.258962,87.385881,30.594026,10.261701,4.781453,0,11.294691,4
2026,048397,Western Reserve Local,544.706325,22.557182,44.609655,0.726962,0,0,4,0,0,0,60.666026,26.560287,2.34447,4.520571,0,2.600016,3.248586,3
2026,048413,Elgin Local,1014.962833,22.698989,106.582413,4.596157,1,7.876855,10.798204,3.155829,9.28872,1,59.222529,50.656297,15.317365,9.517223,0,0.995486,0,3
2026,048421,Pleasant Local,1257.432978,20.713181,119.075228,3.668605,0,1,16.106658,0,15.872152,2,118.972661,74.73,0,0,0,0,0,3
2026,048439,Ridgedale Local,597.798072,17.952177,54.023152,4.097748,0.725617,2,4.338943,0,1.431466,0,30.937355,29,19.071749,0,1.781676,2.254815,0,2
2026,048447,River Valley Local,1765.067038,31.159616,93.619617,3.904267,1,9.107396,17.483761,1.347921,11.343465,2,154.207565,74.8787,42.311012,3.042702,1.175968,17.083577,0,4
2026,048462,Black River Local,880.943359,26.769744,51.914742,4.488243,4.493841,0,13.891007,0,4,1,75.936633,65.879628,15.816568,0,0,0,14.078245,3
2026,048470,Buckeye Local,1927.839107,23.155385,132.350223,10.046933,1.939475,5.939475,21.634796,1,5.592579,1,190.34065,108.300695,21.928909,0,0,0,11.571005,4
2026,048488,Cloverleaf Local,2274.39121,54.208712,205.71364,11.615266,2,16,30.536415,1.811041,7.646778,1.229412,276.412274,178.212566,0,0,4.083334,0,0,3
2026,048496,Highland Local,3208.938096,24.567568,202.402597,26.240657,0,29.020466,30.635318,12.197396,32.59512,7.379527,724.401152,341.661716,0,0,0,0,0,5
2026,048512,Eastern Local,714.944861,16.956991,82.41798,3.661588,0.485377,5.254147,6,0.895552,0,0,25.102923,22,22.940304,1.526539,0,0,0,2
2026,048520,Meigs Local,1476.577948,51.281722,154.434992,14.784612,0,11.472632,47.922714,0,2.527455,0,32,43.483067,48.359936,28.469057,0,21.986758,0,4
2026,048538,Southern Local,646.044128,10.029569,79.251453,3.38753,0,5.478369,14.308773,0,2,0,46.735823,21.724628,9.723299,5.058173,0,1.662845,0,2
2026,048553,Marion Local,979.625607,16.27022,70.318202,2,0,5,5,1,1,0,156.882553,85.722776,29.47694,1.298851,0.888888,1.368055,0,2
2026,048579,Parkway Local,925.945594,9.646389,76.731483,5,0.449649,8.202114,10.899639,0.717082,1.617339,0,58.030362,58.546579,12.454679,0,0,0,9.951587,3
2026,048587,St Henry Consolidated Local,984.550553,11.013454,62.374181,1,0.273991,3,2.409429,3,6.175785,1,110.001796,66.221076,33.876498,5.117423,0,1.64368,0,3
2026,048595,Fort Recovery Local,912.013846,7.305021,46.9819,3,0,1,9.207695,3.273995,3.532513,1,90.413034,62.33,36.781186,2.317106,0,1.62069,0,3
2026,048611,Bethel Local,1987.278175,38.88228,71.103838,7.036801,7.177869,8,31.833199,81.599383,277.641299,70.875105,213.86556,104.781585,0,0,0,0,0,3
2026,048629,Miami East Local,1292.398146,26.371796,103.870538,1.313179,1,2.09034,13.270599,1,6.981931,1,152.871108,118.02,0,0,0,0,6.710485,3
2026,048637,Newton Local,599.906266,7.530491,17.980567,1,0,3.70712,3.668782,0,0,0,68.085631,27.46,0,0,0,0,0,2
2026,048652,Switzerland of Ohio Local,1846.282975,27.678968,279.70794,4.093322,3.414096,4,27.787792,6.670439,4.893396,0,272.264098,225.311048,53.548251,29.043852,1.526279,1.781779,12.207284,9
2026,048678,Brookville Local,1479.708583,23.416221,84.66266,5.275693,1,6.04,25.788207,10.649813,12.48084,0,145.560847,75.501723,9.198863,0,0,0,16.355071,3
2026,048686,Jefferson Township Local,264.993454,4.384734,33.624181,3.877318,1,0.813245,7.77247,7.188563,13.770761,1,3.799922,4.504203,0,0,0,0,0,3
2026,048694,Trotwood-Madison City,2377.224762,17.966752,184.321574,22.486687,3,11.928992,45.168434,22.038184,38.317388,3,50.800004,23.955907,12.104009,16.15415,0,7.785372,0,6
2026,048702,Mad River Local,3555.910744,58.724347,293.298528,17.403646,2.803803,23.01358,65.647578,49.784082,146.577842,46.571318,117.626387,110.130689,178.580256,43.584036,2.980075,159.030023,14.684606,8
2026,048710,New Lebanon Local School District,962.592718,5.741848,108.868852,13.224262,0.813725,5.861703,9.272242,0,2,0,69.775915,53.573054,0,0,0,0,0,3
2026,048728,Northmont City,4495.660236,80.465349,427.61913,33.11923,8.988344,49.234999,101.462292,9.664309,72.288189,35.445184,363.814816,212.181211,2.240785,6.657524,0,7.48051,11.837386,8
2026,048736,Northridge Local,1546.360931,29.295147,132.133524,11.084223,4.589293,9.854488,29.153163,20.721905,58.13048,8,41.94877,42.379936,24.237343,0,4.357925,0,0,4
2026,048744,Valley View Local,1615.534063,37.700761,143.117503,12.044315,0,12.145714,31.722476,1.648876,4,2,136.880321,87.481843,0.089283,0,3.553757,0,8.529756,3
