edition,fund,ali,name,fiscal_year,kind,amount
2020,7017,200684,Community School Facilities,2017,actual,17084751
2020,7017,200684,Community School Facilities,2018,actual,16560599
2020,7017,200684,Community School Facilities,2019,actual,16597038
2020,7017,200684,Community School Facilities,2020,actual,20595620
2020,7017,200684,Community School Facilities,2021,adjusted,20600000
2020,3090,200601,Neglected and Delinquent Children Education,2016,actual,1090633
2020,3090,200601,Neglected and Delinquent Children Education,2017,actual,1022020
2020,3090,200601,Neglected and Delinquent Children Education,2018,actual,0
2020,3090,200601,Neglected and Delinquent Children Education,2019,actual,0
2020,3090,200601,Neglected and Delinquent Children Education,2020,actual,0
2020,3090,200601,Neglected and Delinquent Children Education,2021,adjusted,0
2020,3670,200607,School Food Services,2016,actual,8262194
2020,3670,200607,School Food Services,2017,actual,9952607
2020,3670,200607,School Food Services,2018,actual,7327034
2020,3670,200607,School Food Services,2019,actual,9415350
2020,3670,200607,School Food Services,2020,actual,8985876
2020,3670,200607,School Food Services,2021,adjusted,11897473
2020,3700,200624,Education of Exceptional Children,2016,actual,2459570
2020,3700,200624,Education of Exceptional Children,2017,actual,1535674
2020,3700,200624,Education of Exceptional Children,2018,actual,301250
2020,3700,200624,Education of Exceptional Children,2019,actual,1624424
2020,3700,200624,Education of Exceptional Children,2020,actual,1416627
2020,3700,200624,Education of Exceptional Children,2021,adjusted,2000000
2020,3AF0,200603,Schools Medicaid Administrative Claims,2016,actual,255925
2020,3AF0,200603,Schools Medicaid Administrative Claims,2017,actual,204676
2020,3AF0,200603,Schools Medicaid Administrative Claims,2018,actual,0
2020,3AF0,200603,Schools Medicaid Administrative Claims,2019,actual,0
2020,3AF0,200603,Schools Medicaid Administrative Claims,2020,actual,0
2020,3AF0,200603,Schools Medicaid Administrative Claims,2021,adjusted,0
2020,3AF0,657601,Schools Medicaid Administrative Claims,2016,actual,0
2020,3AF0,657601,Schools Medicaid Administrative Claims,2017,actual,0
2020,3AF0,657601,Schools Medicaid Administrative Claims,2018,actual,8688
2020,3AF0,657601,Schools Medicaid Administrative Claims,2019,actual,187305
2020,3AF0,657601,Schools Medicaid Administrative Claims,2020,actual,93449
2020,3AF0,657601,Schools Medicaid Administrative Claims,2021,adjusted,295500
2020,3AN0,200671,School Improvement Grants,2016,actual,11344492
2020,3AN0,200671,School Improvement Grants,2017,actual,9246388
2020,3AN0,200671,School Improvement Grants,2018,actual,11052359
2020,3AN0,200671,School Improvement Grants,2019,actual,13022857
2020,3AN0,200671,School Improvement Grants,2020,actual,11711873
2020,3AN0,200671,School Improvement Grants,2021,adjusted,17000000
2020,3BK0,200628,Longitudinal Data Systems,2016,actual,194
2020,3BK0,200628,Longitudinal Data Systems,2017,actual,0
2020,3BK0,200628,Longitudinal Data Systems,2018,actual,0
2020,3BK0,200628,Longitudinal Data Systems,2019,actual,0
2020,3BK0,200628,Longitudinal Data Systems,2020,actual,0
2020,3BK0,200628,Longitudinal Data Systems,2021,adjusted,0
2020,3C50,200661,Early Childhood Education,2016,actual,11205896
2020,3C50,200661,Early Childhood Education,2017,actual,12220230
2020,3C50,200661,Early Childhood Education,2018,actual,11550134
2020,3C50,200661,Early Childhood Education,2019,actual,12590622
2020,3C50,200661,Early Childhood Education,2020,actual,13702140
2020,3C50,200661,Early Childhood Education,2021,adjusted,12555000
2020,3CG0,200646,Teacher Incentive,2016,actual,10688930
2020,3CG0,200646,Teacher Incentive,2017,actual,1441033
2020,3CG0,200646,Teacher Incentive,2018,actual,0
2020,3CG0,200646,Teacher Incentive,2019,actual,0
2020,3CG0,200646,Teacher Incentive,2020,actual,0
2020,3CG0,200646,Teacher Incentive,2021,adjusted,0
2020,3D10,200664,Drug Free Schools,2016,actual,475334
2020,3D10,200664,Drug Free Schools,2017,actual,443400
2020,3D10,200664,Drug Free Schools,2018,actual,500
2020,3D10,200664,Drug Free Schools,2019,actual,0
2020,3D10,200664,Drug Free Schools,2020,actual,0
2020,3D10,200664,Drug Free Schools,2021,adjusted,0
2020,3D20,200667,Math Science Partnerships,2016,actual,5998133
2020,3D20,200667,Math Science Partnerships,2017,actual,6132431
2020,3D20,200667,Math Science Partnerships,2018,actual,4531599
2020,3D20,200667,Math Science Partnerships,2019,actual,1385545
2020,3D20,200667,Math Science Partnerships,2020,actual,0
2020,3D20,200667,Math Science Partnerships,2021,adjusted,0
2020,3EH0,200620,Migrant Education,2016,actual,2260900
2020,3EH0,200620,Migrant Education,2017,actual,2596697
2020,3EH0,200620,Migrant Education,2018,actual,2507898
2020,3EH0,200620,Migrant Education,2019,actual,2432727
2020,3EH0,200620,Migrant Education,2020,actual,1908329
2020,3EH0,200620,Migrant Education,2021,adjusted,2700000
2020,3EJ0,200622,Homeless Children Education,2016,actual,2473514
2020,3EJ0,200622,Homeless Children Education,2017,actual,2503999
2020,3EJ0,200622,Homeless Children Education,2018,actual,2147696
2020,3EJ0,200622,Homeless Children Education,2019,actual,2983632
2020,3EJ0,200622,Homeless Children Education,2020,actual,3248044
2020,3EJ0,200622,Homeless Children Education,2021,adjusted,3300000
2020,3EK0,200637,Advanced Placement,2016,actual,431421
2020,3EK0,200637,Advanced Placement,2017,actual,453488
2020,3EK0,200637,Advanced Placement,2018,actual,0
2020,3EK0,200637,Advanced Placement,2019,actual,0
2020,3EK0,200637,Advanced Placement,2020,actual,0
2020,3EK0,200637,Advanced Placement,2021,adjusted,0
2020,3EN0,200655,State Data Systems - Federal Stimulus,2016,actual,53029
2020,3EN0,200655,State Data Systems - Federal Stimulus,2017,actual,0
2020,3EN0,200655,State Data Systems - Federal Stimulus,2018,actual,0
2020,3EN0,200655,State Data Systems - Federal Stimulus,2019,actual,0
2020,3EN0,200655,State Data Systems - Federal Stimulus,2020,actual,0
2020,3EN0,200655,State Data Systems - Federal Stimulus,2021,adjusted,0
2020,3FD0,200665,Race to the Top,2016,actual,16521499
2020,3FD0,200665,Race to the Top,2017,actual,0
2020,3FD0,200665,Race to the Top,2018,actual,0
2020,3FD0,200665,Race to the Top,2019,actual,0
2020,3FD0,200665,Race to the Top,2020,actual,0
2020,3FD0,200665,Race to the Top,2021,adjusted,0
2020,3FE0,200669,Striving Readers,2016,actual,0
2020,3FE0,200669,Striving Readers,2017,actual,0
2020,3FE0,200669,Striving Readers,2018,actual,448486
2020,3FE0,200669,Striving Readers,2019,actual,12841794
2020,3FE0,200669,Striving Readers,2020,actual,13004729
2020,3FE0,200669,Striving Readers,2021,adjusted,12511000
2020,3FN0,200672,Early Learning Challenge - Race to the Top,2016,actual,5973223
2020,3FN0,200672,Early Learning Challenge - Race to the Top,2017,actual,8700600
2020,3FN0,200672,Early Learning Challenge - Race to the Top,2018,actual,0
2020,3FN0,200672,Early Learning Challenge - Race to the Top,2019,actual,0
2020,3FN0,200672,Early Learning Challenge - Race to the Top,2020,actual,0
2020,3FN0,200672,Early Learning Challenge - Race to the Top,2021,adjusted,0
2020,3GE0,200674,Summer Food Service Program,2016,actual,11247128
2020,3GE0,200674,Summer Food Service Program,2017,actual,12370768
2020,3GE0,200674,Summer Food Service Program,2018,actual,13107197
2020,3GE0,200674,Summer Food Service Program,2019,actual,13248708
2020,3GE0,200674,Summer Food Service Program,2020,actual,32565920
2020,3GE0,200674,Summer Food Service Program,2021,adjusted,46342299
2020,3GF0,200675,Miscellaneous Nutrition Grants,2016,actual,489690
2020,3GF0,200675,Miscellaneous Nutrition Grants,2017,actual,742442
2020,3GF0,200675,Miscellaneous Nutrition Grants,2018,actual,1115260
2020,3GF0,200675,Miscellaneous Nutrition Grants,2019,actual,0
2020,3GF0,200675,Miscellaneous Nutrition Grants,2020,actual,0
2020,3GF0,200675,Miscellaneous Nutrition Grants,2021,adjusted,0
2020,3GG0,200676,Fresh Fruit and Vegetable Program,2016,actual,4091490
2020,3GG0,200676,Fresh Fruit and Vegetable Program,2017,actual,5109361
2020,3GG0,200676,Fresh Fruit and Vegetable Program,2018,actual,3737620
2020,3GG0,200676,Fresh Fruit and Vegetable Program,2019,actual,4441721
2020,3GG0,200676,Fresh Fruit and Vegetable Program,2020,actual,3636217
2020,3GG0,200676,Fresh Fruit and Vegetable Program,2021,adjusted,5145074
2020,3GP0,200600,School Climate Transformation,2016,actual,220941
2020,3GP0,200600,School Climate Transformation,2017,actual,248268
2020,3GP0,200600,School Climate Transformation,2018,actual,3055
2020,3GP0,200600,School Climate Transformation,2019,actual,0
2020,3GP0,200600,School Climate Transformation,2020,actual,0
2020,3GP0,200600,School Climate Transformation,2021,adjusted,0
2020,3GQ0,200679,Project Aware,2016,actual,1170676
2020,3GQ0,200679,Project Aware,2017,actual,1662900
2020,3GQ0,200679,Project Aware,2018,actual,0
2020,3GQ0,200679,Project Aware,2019,actual,0
2020,3GQ0,200679,Project Aware,2020,actual,0
2020,3GQ0,200679,Project Aware,2021,adjusted,0
2020,3GZ0,200609,JAVITS,2016,actual,24467
2020,3GZ0,200609,JAVITS,2017,actual,428648
2020,3GZ0,200609,JAVITS,2018,actual,174848
2020,3GZ0,200609,JAVITS,2019,actual,0
2020,3GZ0,200609,JAVITS,2020,actual,0
2020,3GZ0,200609,JAVITS,2021,adjusted,0
2020,3H90,200605,Head Start Collaboration Project,2016,actual,181365
2020,3H90,200605,Head Start Collaboration Project,2017,actual,224287
2020,3H90,200605,Head Start Collaboration Project,2018,actual,13269
2020,3H90,200605,Head Start Collaboration Project,2019,actual,23094
2020,3H90,200605,Head Start Collaboration Project,2020,actual,0
2020,3H90,200605,Head Start Collaboration Project,2021,adjusted,0
2020,3HF0,200649,Federal Education Grants,2016,actual,0
2020,3HF0,200649,Federal Education Grants,2017,actual,0
2020,3HF0,200649,Federal Education Grants,2018,actual,3706276
2020,3HF0,200649,Federal Education Grants,2019,actual,9275919
2020,3HF0,200649,Federal Education Grants,2020,actual,2550020
2020,3HF0,200649,Federal Education Grants,2021,adjusted,7056327
2020,3HI0,200634,Student Support and Academic Enrichment,2016,actual,0
2020,3HI0,200634,Student Support and Academic Enrichment,2017,actual,0
2020,3HI0,200634,Student Support and Academic Enrichment,2018,actual,7224333
2020,3HI0,200634,Student Support and Academic Enrichment,2019,actual,25668733
2020,3HI0,200634,Student Support and Academic Enrichment,2020,actual,33590715
2020,3HI0,200634,Student Support and Academic Enrichment,2021,adjusted,40042720
2020,3HL0,200678,Literacy Development,2016,actual,0
2020,3HL0,200678,Literacy Development,2017,actual,0
2020,3HL0,200678,Literacy Development,2018,actual,0
2020,3HL0,200678,Literacy Development,2019,actual,0
2020,3HL0,200678,Literacy Development,2020,actual,0
2020,3HL0,200678,Literacy Development,2021,adjusted,14630000
2020,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2016,actual,0
2020,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2017,actual,0
2020,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2018,actual,0
2020,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2019,actual,0
2020,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2020,actual,0
2020,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2021,adjusted,6000000
2020,3HQ0,200627,Governor's Emergency Education Relief,2016,actual,0
2020,3HQ0,200627,Governor's Emergency Education Relief,2017,actual,0
2020,3HQ0,200627,Governor's Emergency Education Relief,2018,actual,0
2020,3HQ0,200627,Governor's Emergency Education Relief,2019,actual,0
2020,3HQ0,200627,Governor's Emergency Education Relief,2020,actual,0
2020,3HQ0,200627,Governor's Emergency Education Relief,2021,adjusted,18047277
2020,3HS0,200640,CARES Act School Relief,2016,actual,0
2020,3HS0,200640,CARES Act School Relief,2017,actual,0
2020,3HS0,200640,CARES Act School Relief,2018,actual,0
2020,3HS0,200640,CARES Act School Relief,2019,actual,0
2020,3HS0,200640,CARES Act School Relief,2020,actual,16843899
2020,3HS0,200640,CARES Act School Relief,2021,adjusted,180000000
2020,3L60,200617,Federal School Lunch,2016,actual,367815633
2020,3L60,200617,Federal School Lunch,2017,actual,372900886
2020,3L60,200617,Federal School Lunch,2018,actual,367669699
2020,3L60,200617,Federal School Lunch,2019,actual,366526694
2020,3L60,200617,Federal School Lunch,2020,actual,320468968
2020,3L60,200617,Federal School Lunch,2021,adjusted,430837000
2020,3L70,200618,Federal School Breakfast,2016,actual,122326885
2020,3L70,200618,Federal School Breakfast,2017,actual,129617528
2020,3L70,200618,Federal School Breakfast,2018,actual,126629925
2020,3L70,200618,Federal School Breakfast,2019,actual,128088796
2020,3L70,200618,Federal School Breakfast,2020,actual,120667124
2020,3L70,200618,Federal School Breakfast,2021,adjusted,163350081
2020,3L80,200619,Child/Adult Food Programs,2016,actual,90222587
2020,3L80,200619,Child/Adult Food Programs,2017,actual,98433033
2020,3L80,200619,Child/Adult Food Programs,2018,actual,95184631
2020,3L80,200619,Child/Adult Food Programs,2019,actual,98875799
2020,3L80,200619,Child/Adult Food Programs,2020,actual,89947311
2020,3L80,200619,Child/Adult Food Programs,2021,adjusted,113328580
2020,3L90,200621,Career-Technical Education Basic Grant,2016,actual,43296767
2020,3L90,200621,Career-Technical Education Basic Grant,2017,actual,44180699
2020,3L90,200621,Career-Technical Education Basic Grant,2018,actual,41379875
2020,3L90,200621,Career-Technical Education Basic Grant,2019,actual,43354453
2020,3L90,200621,Career-Technical Education Basic Grant,2020,actual,42698848
2020,3L90,200621,Career-Technical Education Basic Grant,2021,adjusted,46000000
2020,3M00,200623,ESEA Title 1A,2016,actual,563201086
2020,3M00,200623,ESEA Title 1A,2017,actual,572681788
2020,3M00,200623,ESEA Title 1A,2018,actual,538279362
2020,3M00,200623,ESEA Title 1A,2019,actual,523713131
2020,3M00,200623,ESEA Title 1A,2020,actual,558595819
2020,3M00,200623,ESEA Title 1A,2021,adjusted,600000000
2020,3M20,200680,Individuals with Disabilities Education Act,2016,actual,417334349
2020,3M20,200680,Individuals with Disabilities Education Act,2017,actual,439730377
2020,3M20,200680,Individuals with Disabilities Education Act,2018,actual,441201594
2020,3M20,200680,Individuals with Disabilities Education Act,2019,actual,469672228
2020,3M20,200680,Individuals with Disabilities Education Act,2020,actual,472087006
2020,3M20,200680,Individuals with Disabilities Education Act,2021,adjusted,481000000
2020,3T40,200613,Public Charter Schools,2016,actual,0
2020,3T40,200613,Public Charter Schools,2017,actual,0
2020,3T40,200613,Public Charter Schools,2018,actual,638271
2020,3T40,200613,Public Charter Schools,2019,actual,763868
2020,3T40,200613,Public Charter Schools,2020,actual,1405936
2020,3T40,200613,Public Charter Schools,2021,adjusted,7000000
2020,3Y20,200688,21st Century Community Learning Centers,2016,actual,46377981
2020,3Y20,200688,21st Century Community Learning Centers,2017,actual,45693574
2020,3Y20,200688,21st Century Community Learning Centers,2018,actual,41220911
2020,3Y20,200688,21st Century Community Learning Centers,2019,actual,40176408
2020,3Y20,200688,21st Century Community Learning Centers,2020,actual,38655551
2020,3Y20,200688,21st Century Community Learning Centers,2021,adjusted,47500000
2020,3Y60,200635,Improving Teacher Quality,2016,actual,79548046
2020,3Y60,200635,Improving Teacher Quality,2017,actual,83869366
2020,3Y60,200635,Improving Teacher Quality,2018,actual,73008367
2020,3Y60,200635,Improving Teacher Quality,2019,actual,73986761
2020,3Y60,200635,Improving Teacher Quality,2020,actual,69880483
2020,3Y60,200635,Improving Teacher Quality,2021,adjusted,85000000
2020,3Y70,200689,English Language Acquisition,2016,actual,9367795
2020,3Y70,200689,English Language Acquisition,2017,actual,9922453
2020,3Y70,200689,English Language Acquisition,2018,actual,10109403
2020,3Y70,200689,English Language Acquisition,2019,actual,10096230
2020,3Y70,200689,English Language Acquisition,2020,actual,9648760
2020,3Y70,200689,English Language Acquisition,2021,adjusted,10500000
2020,3Y80,200639,Rural and Low Income Technical Assistance,2016,actual,2857753
2020,3Y80,200639,Rural and Low Income Technical Assistance,2017,actual,3298395
2020,3Y80,200639,Rural and Low Income Technical Assistance,2018,actual,3297713
2020,3Y80,200639,Rural and Low Income Technical Assistance,2019,actual,3300185
2020,3Y80,200639,Rural and Low Income Technical Assistance,2020,actual,2404277
2020,3Y80,200639,Rural and Low Income Technical Assistance,2021,adjusted,3600000
2020,3Z20,200690,State Assessments,2016,actual,7269964
2020,3Z20,200690,State Assessments,2017,actual,13550272
2020,3Z20,200690,State Assessments,2018,actual,12749668
2020,3Z20,200690,State Assessments,2019,actual,9975563
2020,3Z20,200690,State Assessments,2020,actual,11138932
2020,3Z20,200690,State Assessments,2021,adjusted,12000000
2020,3Z30,200645,Consolidated Federal Grant Administration,2016,actual,9830378
2020,3Z30,200645,Consolidated Federal Grant Administration,2017,actual,9604336
2020,3Z30,200645,Consolidated Federal Grant Administration,2018,actual,9497437
2020,3Z30,200645,Consolidated Federal Grant Administration,2019,actual,9187530
2020,3Z30,200645,Consolidated Federal Grant Administration,2020,actual,7829553
2020,3Z30,200645,Consolidated Federal Grant Administration,2021,adjusted,10900000
2021,GRF,200321,Operating Expenses,2018,actual,14237772
2021,GRF,200321,Operating Expenses,2019,actual,14467299
2021,GRF,200321,Operating Expenses,2020,actual,14417846
2021,GRF,200321,Operating Expenses,2021,actual,15244937
2021,GRF,200321,Operating Expenses,2022,appropriation,14383592
2021,GRF,200321,Operating Expenses,2023,appropriation,14686404
2021,GRF,200408,Early Childhood Education,2018,actual,66713910
2021,GRF,200408,Early Childhood Education,2019,actual,63084519
2021,GRF,200408,Early Childhood Education,2020,actual,64246812
2021,GRF,200408,Early Childhood Education,2021,actual,56578684
2021,GRF,200408,Early Childhood Education,2022,appropriation,68116789
2021,GRF,200408,Early Childhood Education,2023,appropriation,68116789
2021,GRF,200420,Information Technology Development and Support,2018,actual,3697582
2021,GRF,200420,Information Technology Development and Support,2019,actual,3535719
2021,GRF,200420,Information Technology Development and Support,2020,actual,3880138
2021,GRF,200420,Information Technology Development and Support,2021,actual,3883134
2021,GRF,200420,Information Technology Development and Support,2022,appropriation,3680482
2021,GRF,200420,Information Technology Development and Support,2023,appropriation,3680482
2021,GRF,200421,Alternative Education Programs,2018,actual,1477545
2021,GRF,200421,Alternative Education Programs,2019,actual,0
2021,GRF,200421,Alternative Education Programs,2020,actual,0
2021,GRF,200421,Alternative Education Programs,2021,actual,0
2021,GRF,200421,Alternative Education Programs,2022,appropriation,0
2021,GRF,200421,Alternative Education Programs,2023,appropriation,0
2021,GRF,200422,School Management Assistance,2018,actual,2079611
2021,GRF,200422,School Management Assistance,2019,actual,2159217
2021,GRF,200422,School Management Assistance,2020,actual,2220911
2021,GRF,200422,School Management Assistance,2021,actual,2305665
2021,GRF,200422,School Management Assistance,2022,appropriation,2337711
2021,GRF,200422,School Management Assistance,2023,appropriation,2337711
2021,GRF,200424,Policy Analysis,2018,actual,432791
2021,GRF,200424,Policy Analysis,2019,actual,432211
2021,GRF,200424,Policy Analysis,2020,actual,446003
2021,GRF,200424,Policy Analysis,2021,actual,394806
2021,GRF,200424,Policy Analysis,2022,appropriation,450950
2021,GRF,200424,Policy Analysis,2023,appropriation,450950
2021,GRF,200426,Ohio Educational Computer Network,2018,actual,15429257
2021,GRF,200426,Ohio Educational Computer Network,2019,actual,15200834
2021,GRF,200426,Ohio Educational Computer Network,2020,actual,15311957
2021,GRF,200426,Ohio Educational Computer Network,2021,actual,14916201
2021,GRF,200426,Ohio Educational Computer Network,2022,appropriation,15107422
2021,GRF,200426,Ohio Educational Computer Network,2023,appropriation,15107422
2021,GRF,200427,Academic Standards,2018,actual,3391393
2021,GRF,200427,Academic Standards,2019,actual,3506445
2021,GRF,200427,Academic Standards,2020,actual,3762858
2021,GRF,200427,Academic Standards,2021,actual,3261867
2021,GRF,200427,Academic Standards,2022,appropriation,3883525
2021,GRF,200427,Academic Standards,2023,appropriation,3883525
2021,GRF,200437,Student Assessment,2018,actual,58657378
2021,GRF,200437,Student Assessment,2019,actual,58394211
2021,GRF,200437,Student Assessment,2020,actual,53174048
2021,GRF,200437,Student Assessment,2021,actual,40004793
2021,GRF,200437,Student Assessment,2022,appropriation,56282168
2021,GRF,200437,Student Assessment,2023,appropriation,56282168
2021,GRF,200439,Accountability/Report Cards,2018,actual,520230
2021,GRF,200439,Accountability/Report Cards,2019,actual,858775
2021,GRF,200439,Accountability/Report Cards,2020,actual,6006715
2021,GRF,200439,Accountability/Report Cards,2021,actual,5534250
2021,GRF,200439,Accountability/Report Cards,2022,appropriation,7168977
2021,GRF,200439,Accountability/Report Cards,2023,appropriation,7197050
2021,GRF,200442,Child Care Licensing,2018,actual,1989245
2021,GRF,200442,Child Care Licensing,2019,actual,1741447
2021,GRF,200442,Child Care Licensing,2020,actual,1957299
2021,GRF,200442,Child Care Licensing,2021,actual,2154695
2021,GRF,200442,Child Care Licensing,2022,appropriation,2127153
2021,GRF,200442,Child Care Licensing,2023,appropriation,2127153
2021,GRF,200446,Education Management Information System,2018,actual,6998853
2021,GRF,200446,Education Management Information System,2019,actual,7958605
2021,GRF,200446,Education Management Information System,2020,actual,7969216
2021,GRF,200446,Education Management Information System,2021,actual,7907632
2021,GRF,200446,Education Management Information System,2022,appropriation,8174415
2021,GRF,200446,Education Management Information System,2023,appropriation,8174415
2021,GRF,200447,High School Equivalency Testing,2018,actual,20653
2021,GRF,200447,High School Equivalency Testing,2019,actual,0
2021,GRF,200447,High School Equivalency Testing,2020,actual,0
2021,GRF,200447,High School Equivalency Testing,2021,actual,0
2021,GRF,200447,High School Equivalency Testing,2022,appropriation,0
2021,GRF,200447,High School Equivalency Testing,2023,appropriation,0
2021,GRF,200448,Educator Preparation,2018,actual,1715238
2021,GRF,200448,Educator Preparation,2019,actual,1641290
2021,GRF,200448,Educator Preparation,2020,actual,5797579
2021,GRF,200448,Educator Preparation,2021,actual,7700573
2021,GRF,200448,Educator Preparation,2022,appropriation,3457740
2021,GRF,200448,Educator Preparation,2023,appropriation,3457740
2021,GRF,200455,Community Schools and Choice Programs,2018,actual,4053747
2021,GRF,200455,Community Schools and Choice Programs,2019,actual,4423627
2021,GRF,200455,Community Schools and Choice Programs,2020,actual,4135136
2021,GRF,200455,Community Schools and Choice Programs,2021,actual,4102001
2021,GRF,200455,Community Schools and Choice Programs,2022,appropriation,3412546
2021,GRF,200455,Community Schools and Choice Programs,2023,appropriation,3412546
2021,GRF,200457,STEM Initiatives,2018,actual,0
2021,GRF,200457,STEM Initiatives,2019,actual,0
2021,GRF,200457,STEM Initiatives,2020,actual,0
2021,GRF,200457,STEM Initiatives,2021,actual,0
2021,GRF,200457,STEM Initiatives,2022,appropriation,320000
2021,GRF,200457,STEM Initiatives,2023,appropriation,0
2021,GRF,200465,Education Technology Resources,2018,actual,5178157
2021,GRF,200465,Education Technology Resources,2019,actual,5177496
2021,GRF,200465,Education Technology Resources,2020,actual,4875255
2021,GRF,200465,Education Technology Resources,2021,actual,4857656
2021,GRF,200465,Education Technology Resources,2022,appropriation,4881854
2021,GRF,200465,Education Technology Resources,2023,appropriation,4881854
2021,GRF,200478,Industry-Recognized Credentials High School Students,2018,actual,0
2021,GRF,200478,Industry-Recognized Credentials High School Students,2019,actual,0
2021,GRF,200478,Industry-Recognized Credentials High School Students,2020,actual,0
2021,GRF,200478,Industry-Recognized Credentials High School Students,2021,actual,3074057
2021,GRF,200478,Industry-Recognized Credentials High School Students,2022,appropriation,20500000
2021,GRF,200478,Industry-Recognized Credentials High School Students,2023,appropriation,20500000
2021,GRF,200502,Pupil Transportation,2018,actual,546738751
2021,GRF,200502,Pupil Transportation,2019,actual,527129807
2021,GRF,200502,Pupil Transportation,2020,actual,504259660
2021,GRF,200502,Pupil Transportation,2021,actual,518958323
2021,GRF,200502,Pupil Transportation,2022,appropriation,656379809
2021,GRF,200502,Pupil Transportation,2023,appropriation,680379809
2021,GRF,200505,School Lunch Match,2018,actual,8963500
2021,GRF,200505,School Lunch Match,2019,actual,8963500
2021,GRF,200505,School Lunch Match,2020,actual,8963500
2021,GRF,200505,School Lunch Match,2021,actual,8963500
2021,GRF,200505,School Lunch Match,2022,appropriation,8963500
2021,GRF,200505,School Lunch Match,2023,appropriation,8963500
2021,GRF,200511,Auxiliary Services,2018,actual,148438542
2021,GRF,200511,Auxiliary Services,2019,actual,150515630
2021,GRF,200511,Auxiliary Services,2020,actual,154097444
2021,GRF,200511,Auxiliary Services,2021,actual,151872301
2021,GRF,200511,Auxiliary Services,2022,appropriation,156744175
2021,GRF,200511,Auxiliary Services,2023,appropriation,158591274
2021,GRF,200532,Nonpublic Administrative Cost Reimbursement,2018,actual,67916304
2021,GRF,200532,Nonpublic Administrative Cost Reimbursement,2019,actual,67241077
2021,GRF,200532,Nonpublic Administrative Cost Reimbursement,2020,actual,62223628
2021,GRF,200532,Nonpublic Administrative Cost Reimbursement,2021,actual,68853796
2021,GRF,200532,Nonpublic Administrative Cost Reimbursement,2022,appropriation,70813735
2021,GRF,200532,Nonpublic Administrative Cost Reimbursement,2023,appropriation,71647683
2021,GRF,200540,Special Education Enhancements,2018,actual,158255414
2021,GRF,200540,Special Education Enhancements,2019,actual,152246055
2021,GRF,200540,Special Education Enhancements,2020,actual,151855258
2021,GRF,200540,Special Education Enhancements,2021,actual,149990180
2021,GRF,200540,Special Education Enhancements,2022,appropriation,180850000
2021,GRF,200540,Special Education Enhancements,2023,appropriation,185850000
2021,GRF,200545,Career-Technical Education Enhancements,2018,actual,10609786
2021,GRF,200545,Career-Technical Education Enhancements,2019,actual,10933291
2021,GRF,200545,Career-Technical Education Enhancements,2020,actual,9367734
2021,GRF,200545,Career-Technical Education Enhancements,2021,actual,8898647
2021,GRF,200545,Career-Technical Education Enhancements,2022,appropriation,14090892
2021,GRF,200545,Career-Technical Education Enhancements,2023,appropriation,18290892
2021,GRF,200550,Foundation Funding - All Students,2018,actual,6803079806
2021,GRF,200550,Foundation Funding - All Students,2019,actual,6970372221
2021,GRF,200550,Foundation Funding - All Students,2020,actual,6687924225
2021,GRF,200550,Foundation Funding - All Students,2021,actual,6703103301
2021,GRF,200550,Foundation Funding - All Students,2022,appropriation,6937998712
2021,GRF,200550,Foundation Funding - All Students,2023,appropriation,7079848712
2021,GRF,200566,Literacy Improvement,2018,actual,599614
2021,GRF,200566,Literacy Improvement,2019,actual,1109857
2021,GRF,200566,Literacy Improvement,2020,actual,1337708
2021,GRF,200566,Literacy Improvement,2021,actual,1019539
2021,GRF,200566,Literacy Improvement,2022,appropriation,1552172
2021,GRF,200566,Literacy Improvement,2023,appropriation,1552172
2021,GRF,200572,Adult Education Programs,2018,actual,5373738
2021,GRF,200572,Adult Education Programs,2019,actual,9185261
2021,GRF,200572,Adult Education Programs,2020,actual,8123300
2021,GRF,200572,Adult Education Programs,2021,actual,8528548
2021,GRF,200572,Adult Education Programs,2022,appropriation,9752210
2021,GRF,200572,Adult Education Programs,2023,appropriation,9752210
2021,GRF,200573,EdChoice Expansion,2018,actual,38245328
2021,GRF,200573,EdChoice Expansion,2019,actual,44636864
2021,GRF,200573,EdChoice Expansion,2020,actual,50908627
2021,GRF,200573,EdChoice Expansion,2021,actual,72235510
2021,GRF,200573,EdChoice Expansion,2022,appropriation,0
2021,GRF,200573,EdChoice Expansion,2023,appropriation,0
2021,GRF,200574,Half-Mill Maintenance Equalization,2018,actual,18627794
2021,GRF,200574,Half-Mill Maintenance Equalization,2019,actual,18651951
2021,GRF,200574,Half-Mill Maintenance Equalization,2020,actual,18148016
2021,GRF,200574,Half-Mill Maintenance Equalization,2021,actual,17905830
2021,GRF,200574,Half-Mill Maintenance Equalization,2022,appropriation,17464102
2021,GRF,200574,Half-Mill Maintenance Equalization,2023,appropriation,15238834
2021,GRF,200576,Adaptive Sports Program,2018,actual,50000
2021,GRF,200576,Adaptive Sports Program,2019,actual,50000
2021,GRF,200576,Adaptive Sports Program,2020,actual,240700
2021,GRF,200576,Adaptive Sports Program,2021,actual,250000
