county,district_irn,district_name,building_irn,building_name,grade_levels,open_closed,designated,option_a_academic_distress,option_b_pi_and_title1,academic_distress_school,bottom_20_pi_two_of_two,bottom_20_pi_2122,bottom_20_pi_2223,title1_at_least_20_three_years,title1_share_2122,title1_share_2223,title1_share_2324,title1_average
Hancock,047431,Cory-Rawson Local,007401,Cory-Rawson High School,7-12,Open,no,no,no,no,no,no,no,no,0.092675635276532,0.093373493975904,0.102067183462532,0.096038770904989
Hancock,047431,Cory-Rawson Local,031120,Cory-Rawson Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.092675635276532,0.093373493975904,0.102067183462532,0.096038770904989
Hancock,047449,Liberty-Benton Local,020438,Liberty-Benton Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.066403162055336,0.059808612440191,0.060931899641577,0.062381224712368
Hancock,047449,Liberty-Benton Local,020446,Liberty-Benton High School,9-12,Open,no,no,no,no,no,no,no,no,0.066403162055336,0.059808612440191,0.060931899641577,0.062381224712368
Hancock,047449,Liberty-Benton Local,122028,Liberty-Benton Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.066403162055336,0.059808612440191,0.060931899641577,0.062381224712368
Hancock,047456,McComb Local,017665,McComb Local Jr/Sr High School,7-12,Open,no,no,no,no,no,no,no,no,0.075495049504951,0.073474470734745,0.101394169835234,0.08345456335831
Hancock,047456,McComb Local,023440,McComb Local Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.075495049504951,0.073474470734745,0.101394169835234,0.08345456335831
Hancock,047464,Van Buren Local,038208,Van Buren Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.06187624750499,0.066398390342052,0.067662565905097,0.065312401250713
Hancock,047464,Van Buren Local,038232,Van Buren High School,9-12,Open,no,no,no,no,no,no,no,no,0.06187624750499,0.066398390342052,0.067662565905097,0.065312401250713
Hancock,047464,Van Buren Local,137455,Van Buren Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.06187624750499,0.066398390342052,0.067662565905097,0.065312401250713
Hancock,047472,Vanlue Local,038281,Vanlue Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.07421875,0.059055118110236,0.061818181818182,0.065030683309473
Hancock,047472,Vanlue Local,038299,Vanlue High School,6-12,Open,no,no,no,no,no,no,no,no,0.07421875,0.059055118110236,0.061818181818182,0.065030683309473
Hancock,047514,Riverdale Local,011916,Riverdale Elementary School,K-2,Open,no,no,no,no,no,no,no,no,0.120300751879699,0.121327014218009,0.147058823529412,0.129562196542373
Hancock,047514,Riverdale Local,025742,Riverdale Elementary School,3-5,Open,no,no,no,no,no,no,no,no,0.120300751879699,0.121327014218009,0.147058823529412,0.129562196542373
Hancock,047514,Riverdale Local,031898,Riverdale High School,9-12,Open,no,no,no,no,no,no,no,no,0.120300751879699,0.121327014218009,0.147058823529412,0.129562196542373
Hancock,047514,Riverdale Local,040915,Riverdale Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.120300751879699,0.121327014218009,0.147058823529412,0.129562196542373
Hardin,044172,Kenton City,015131,Kenton Elementary School,K-6;P,Open,no,no,no,no,no,no,no,yes,0.215105162523901,0.193764988009592,0.264953040039545,0.224607730191013
Hardin,044172,Kenton City,018846,Kenton High School,9-12,Open,no,no,no,no,no,no,no,yes,0.215105162523901,0.193764988009592,0.264953040039545,0.224607730191013
Hardin,044172,Kenton City,018853,Kenton Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.215105162523901,0.193764988009592,0.264953040039545,0.224607730191013
Hardin,045187,Ada Exempted Village,000059,Ada Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.13423517169615,0.115062761506276,0.172413793103448,0.140570575435291
Hardin,045187,Ada Exempted Village,000067,Ada High School,7-12,Open,no,no,no,no,no,no,no,no,0.13423517169615,0.115062761506276,0.172413793103448,0.140570575435291
Hardin,047498,Hardin Northern Local,015164,Hardin Northern Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.138,0.148893360160966,0.152505446623094,0.14646626892802
Hardin,047498,Hardin Northern Local,015172,Hardin Northern High School,7-12,Open,no,no,no,no,no,no,no,no,0.138,0.148893360160966,0.152505446623094,0.14646626892802
Hardin,047506,Ridgemont Local,031674,Ridgemont Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.126453488372093,0.12992700729927,0.139949109414758,0.13210986836204
Hardin,047506,Ridgemont Local,031716,Ridgemont High School,6-12,Open,no,no,no,no,no,no,no,no,0.126453488372093,0.12992700729927,0.139949109414758,0.13210986836204
Hardin,047522,Upper Scioto Valley Local,000349,Upper Scioto Valley Middle School,7-8,Open,no,no,no,no,no,yes,no,no,0.122666666666667,0.130026809651475,0.213578500707214,0.155423992341785
Hardin,047522,Upper Scioto Valley Local,032805,Upper Scioto Valley Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.122666666666667,0.130026809651475,0.213578500707214,0.155423992341785
Hardin,047522,Upper Scioto Valley Local,037960,Upper Scioto Valley High School,9-12,Open,no,no,no,no,no,no,no,no,0.122666666666667,0.130026809651475,0.213578500707214,0.155423992341785
Harrison,045245,Harrison Hills City,004507,Harrison Central Jr./Sr. High School,7-12,Open,no,no,no,no,no,no,no,no,0.192574257425743,0.173173173173173,0.207347760442879,0.191031730347265
Harrison,045245,Harrison Hills City,012348,Harrison Central Elementary School,P;K;1-6;SN,Open,no,no,no,no,no,no,no,no,0.192574257425743,0.173173173173173,0.207347760442879,0.191031730347265
Harrison,047548,Conotton Valley Union Local,003277,Conotton Valley Elementary,K-5;P,Open,no,no,no,no,no,no,no,yes,0.21272365805169,0.205645161290323,0.191358024691358,0.203242281344457
Harrison,047548,Conotton Valley Union Local,007245,Conotton Valley High School,6-12,Open,no,no,no,no,no,no,no,yes,0.21272365805169,0.205645161290323,0.191358024691358,0.203242281344457
Henry,044438,Napoleon Area City,005397,Napoleon Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.107271095152603,0.107719928186715,0.12060737527115,0.111866132870156
Henry,044438,Napoleon Area City,026419,Napoleon Junior/Senior High School,7-12,Open,no,no,no,no,no,no,no,no,0.107271095152603,0.107719928186715,0.12060737527115,0.111866132870156
Henry,047571,Holgate Local,016550,Holgate Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.076190476190476,0.073809523809524,0.066059225512529,0.07201974183751
Henry,047571,Holgate Local,016568,Holgate High School,6-12,Open,no,no,no,no,no,no,no,no,0.076190476190476,0.073809523809524,0.066059225512529,0.07201974183751
Henry,047589,Liberty Center Local,020289,Liberty Center Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.116970278044104,0.123800383877159,0.121504339440694,0.120758333787319
Henry,047589,Liberty Center Local,020297,Liberty Center High School,9-12,Open,no,no,no,no,no,no,no,no,0.116970278044104,0.123800383877159,0.121504339440694,0.120758333787319
Henry,047589,Liberty Center Local,140020,Liberty Center Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.116970278044104,0.123800383877159,0.121504339440694,0.120758333787319
Henry,047597,Patrick Henry Local,008433,Patrick Henry High School,9-12,Open,no,no,no,no,no,no,no,no,0.104638619201726,0.11231101511879,0.125792811839323,0.11424748205328
Henry,047597,Patrick Henry Local,022319,Patrick Henry Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.104638619201726,0.11231101511879,0.125792811839323,0.11424748205328
Henry,047597,Patrick Henry Local,147587,Patrick Henry Middle School,5-8,Open,no,no,no,no,no,no,no,no,0.104638619201726,0.11231101511879,0.125792811839323,0.11424748205328
Highland,044123,Hillsboro City,016345,Hillsboro High School,9-12,Open,no,no,no,no,no,no,no,yes,0.215372907153729,0.224818077364994,0.202565069784987,0.214252018101237
Highland,044123,Hillsboro City,039396,Hillsboro Intermediate School,4-5,Open,no,no,no,no,no,no,no,yes,0.215372907153729,0.224818077364994,0.202565069784987,0.214252018101237
Highland,044123,Hillsboro City,040147,Hillsboro Primary School,2-3,Open,no,no,no,no,no,no,no,yes,0.215372907153729,0.224818077364994,0.202565069784987,0.214252018101237
Highland,044123,Hillsboro City,095661,Hillsboro Early Childhood Center,K-1;P,Open,no,no,no,no,no,no,no,yes,0.215372907153729,0.224818077364994,0.202565069784987,0.214252018101237
Highland,044123,Hillsboro City,135517,Hillsboro Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.215372907153729,0.224818077364994,0.202565069784987,0.214252018101237
Highland,045401,Greenfield Exempted Village,004176,Buckskin Elementary School,K-5,Open,no,no,no,no,no,no,no,yes,0.234995383194829,0.244661095636026,0.237928007023705,0.239194828618187
Highland,045401,Greenfield Exempted Village,014514,Greenfield Elementary School,K-5;P,Open,no,no,no,no,no,no,no,yes,0.234995383194829,0.244661095636026,0.237928007023705,0.239194828618187
Highland,045401,Greenfield Exempted Village,023424,McClain High School,9-12,Open,no,no,no,no,no,no,no,yes,0.234995383194829,0.244661095636026,0.237928007023705,0.239194828618187
Highland,045401,Greenfield Exempted Village,031039,Rainsboro Elementary School,K-5;P,Open,no,no,no,no,no,no,no,yes,0.234995383194829,0.244661095636026,0.237928007023705,0.239194828618187
Highland,045401,Greenfield Exempted Village,098574,Greenfield Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.234995383194829,0.244661095636026,0.237928007023705,0.239194828618187
Highland,047613,Bright Local,000519,Whiteoak Junior High School,7-8,Open,no,no,no,no,no,no,no,no,0.201660735468565,0.191895113230036,0.178531073446328,0.190695640714976
Highland,047613,Bright Local,041004,Whiteoak High School,9-12,Open,no,no,no,no,no,no,no,no,0.201660735468565,0.191895113230036,0.178531073446328,0.190695640714976
Highland,047613,Bright Local,139477,Bright Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.201660735468565,0.191895113230036,0.178531073446328,0.190695640714976
Highland,047621,Fairfield Local,011031,Fairfield Local Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.146031746031746,0.154255319148936,0.133817427385892,0.144701497522191
Highland,047621,Fairfield Local,011056,Fairfield Local High School,9-12,Open,no,no,no,no,no,no,no,no,0.146031746031746,0.154255319148936,0.133817427385892,0.144701497522191
Highland,047621,Fairfield Local,142190,Fairfield Local Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.146031746031746,0.154255319148936,0.133817427385892,0.144701497522191
Highland,047639,Lynchburg-Clay Local,021816,Lynchburg-Clay High School,9-12,Open,no,no,no,no,no,no,no,no,0.17699836867863,0.161475409836066,0.161777032690696,0.166750270401797
Highland,047639,Lynchburg-Clay Local,139212,Lynchburg-Clay Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.17699836867863,0.161475409836066,0.161777032690696,0.166750270401797
Highland,047639,Lynchburg-Clay Local,139220,Lynchburg-Clay Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.17699836867863,0.161475409836066,0.161777032690696,0.166750270401797
Hocking,044248,Logan-Hocking Local,000384,Chieftain Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Hocking,044248,Logan-Hocking Local,000385,Hocking Hills Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Hocking,044248,Logan-Hocking Local,000387,Central Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Hocking,044248,Logan-Hocking Local,014324,Green Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Hocking,044248,Logan-Hocking Local,021246,Logan High School,9-12,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Hocking,044248,Logan-Hocking Local,065581,Union Furnace Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Hocking,044248,Logan-Hocking Local,112573,Logan-Hocking Middle School,5-8,Open,no,no,no,no,no,no,no,yes,0.199895479487849,0.185699039487727,0.214539908490086,0.200044809155221
Holmes,047688,East Holmes Local,002451,Berlin Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,006213,Chestnut Ridge Elementary School,K-8,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,016220,Hiland High School,7-12,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,025825,Mt Hope Elementary School,K-8,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,039040,Walnut Creek Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,041814,Winesburg Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,041889,Wise Elementary School,5-8,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047688,East Holmes Local,065672,Flat Ridge Elementary School,K-4,Open,no,no,no,no,no,no,no,no,0.109736123748863,0.094626810929763,0.102395740905058,0.102252891861228
Holmes,047696,West Holmes Local,019018,Killbuck Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Holmes,047696,West Holmes Local,019679,Lakeville Elementary School,3-5,Open,no,no,no,no,no,no,no,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Holmes,047696,West Holmes Local,019694,West Holmes Digital Academy,K-12,Open,no,no,no,no,yes,yes,yes,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Holmes,047696,West Holmes Local,024869,Millersburg Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Holmes,047696,West Holmes Local,026435,Nashville Elementary School,K-2,Open,no,no,no,no,no,no,no,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Holmes,047696,West Holmes Local,038695,West Holmes High School,9-12,Open,no,no,no,no,no,no,no,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Holmes,047696,West Holmes Local,064790,West Holmes Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.149507119386637,0.139034482758621,0.190409026798307,0.159650209647855
Huron,043596,Bellevue City,002246,Bellevue High School,9-12;SN,Open,no,no,no,no,no,no,no,no,0.100888888888889,0.10228802153432,0.114212108200945,0.105796339541385
Huron,043596,Bellevue City,002253,Bellevue Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.100888888888889,0.10228802153432,0.114212108200945,0.105796339541385
Huron,043596,Bellevue City,042424,Bellevue Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.100888888888889,0.10228802153432,0.114212108200945,0.105796339541385
Huron,044560,Norwalk City,000270,Main Street School,5-6,Open,no,no,no,no,no,no,no,no,0.135083834229674,0.140401146131805,0.158852560148057,0.144779180169845
Huron,044560,Norwalk City,019968,League Elementary School,3-6,Open,no,no,no,no,no,no,no,no,0.135083834229674,0.140401146131805,0.158852560148057,0.144779180169845
Huron,044560,Norwalk City,022632,Maplehurst Elementary School,K-1;P,Open,no,no,no,no,no,no,no,no,0.135083834229674,0.140401146131805,0.158852560148057,0.144779180169845
Huron,044560,Norwalk City,028050,Norwalk Middle School,7-8,Open,no,no,no,no,no,no,no,no,0.135083834229674,0.140401146131805,0.158852560148057,0.144779180169845
Huron,044560,Norwalk City,028068,Norwalk High School,9-12,Open,no,no,no,no,no,no,no,no,0.135083834229674,0.140401146131805,0.158852560148057,0.144779180169845
Huron,044560,Norwalk City,030221,Pleasant Elementary School,1-3,Open,no,no,no,no,no,no,no,no,0.135083834229674,0.140401146131805,0.158852560148057,0.144779180169845
Huron,045096,Willard City,005439,Willard Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.174944812362031,0.186563020544142,0.201186623516721,0.187564818807631
Huron,045096,Willard City,031559,Willard Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.174944812362031,0.186563020544142,0.201186623516721,0.187564818807631
Huron,045096,Willard City,041319,Willard High School,9-12,Open,no,no,no,no,no,no,no,no,0.174944812362031,0.186563020544142,0.201186623516721,0.187564818807631
Huron,047712,Monroeville Local,025353,Monroeville Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.096128170894526,0.080645161290323,0.085014409221902,0.087262580468917
Huron,047712,Monroeville Local,025361,Monroeville High School,7-12,Open,no,no,no,no,no,no,no,no,0.096128170894526,0.080645161290323,0.085014409221902,0.087262580468917
Huron,047720,New London Local,026815,New London Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.158806544754572,0.133591481122943,0.150243902439024,0.147547309438846
Huron,047720,New London Local,026823,New London High School,9-12,Open,no,no,no,no,no,no,no,no,0.158806544754572,0.133591481122943,0.150243902439024,0.147547309438846
Huron,047720,New London Local,142281,New London Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.158806544754572,0.133591481122943,0.150243902439024,0.147547309438846
Huron,047738,South Central Local,011023,South Central Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.141836734693878,0.118974358974359,0.143822393822394,0.134877829163543
Huron,047738,South Central Local,011462,South Central Junior High School,6-8,Open,no,no,no,no,no,no,no,no,0.141836734693878,0.118974358974359,0.143822393822394,0.134877829163543
Huron,047738,South Central Local,034918,South Central High School,9-12,Open,no,no,no,no,no,no,no,no,0.141836734693878,0.118974358974359,0.143822393822394,0.134877829163543
Huron,047746,Western Reserve Local,037424,Western Reserve Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.116063919259882,0.133671742808799,0.1624674196351,0.137401027234594
Huron,047746,Western Reserve Local,042341,Western Reserve High School,9-12,Open,no,no,no,no,no,no,no,no,0.116063919259882,0.133671742808799,0.1624674196351,0.137401027234594
Huron,047746,Western Reserve Local,146217,Western Reserve Elementary School,K-5;P,Open,no,no,no,no,no,no,no,no,0.116063919259882,0.133671742808799,0.1624674196351,0.137401027234594
Jackson,044156,Jackson City,000429,Jackson Westview Elementary School,P;K;1-5;SN,Open,no,no,no,no,no,no,no,yes,0.24390243902439,0.192929672809327,0.223520818115413,0.220117643316377
Jackson,044156,Jackson City,009160,Jackson Northview Elementary School,K-5;P,Open,no,no,no,no,no,no,no,yes,0.24390243902439,0.192929672809327,0.223520818115413,0.220117643316377
Jackson,044156,Jackson City,017756,Jackson High School,9-12;PS;SN,Open,no,no,no,no,no,no,no,yes,0.24390243902439,0.192929672809327,0.223520818115413,0.220117643316377
Jackson,044156,Jackson City,020453,Jackson Middle School,6-8;SN,Open,no,no,no,no,no,no,no,yes,0.24390243902439,0.192929672809327,0.223520818115413,0.220117643316377
Jackson,044156,Jackson City,152298,Jackson Southview Elementary School,P;K;1-5;SN,Open,no,no,no,no,no,no,no,yes,0.24390243902439,0.192929672809327,0.223520818115413,0.220117643316377
Jackson,045021,Wellston City,005447,Wellston Middle School,6-8,Open,no,no,no,no,no,no,no,yes,0.282428115015974,0.229508196721311,0.308227848101266,0.273388053279517
Jackson,045021,Wellston City,006809,Wellston Intermediate School,3-5,Open,no,no,no,no,no,no,no,yes,0.282428115015974,0.229508196721311,0.308227848101266,0.273388053279517
Jackson,045021,Wellston City,040261,Wellston High School,9-12,Open,no,no,no,no,no,no,no,yes,0.282428115015974,0.229508196721311,0.308227848101266,0.273388053279517
Jackson,045021,Wellston City,062786,Bundy Elementary School,K-2;P,Open,no,no,no,no,no,no,no,yes,0.282428115015974,0.229508196721311,0.308227848101266,0.273388053279517
Jackson,047761,Oak Hill Union Local,000119,Oak Hill Middle/High School,6-12,Open,no,no,no,no,no,no,no,yes,0.227409638554217,0.176077265973254,0.225373134328358,0.209620012951943
Jackson,047761,Oak Hill Union Local,000124,Oak Hill Elementary,K-5;P,Open,no,no,no,no,no,no,no,yes,0.227409638554217,0.176077265973254,0.225373134328358,0.209620012951943
Jefferson,044826,Steubenville City,004200,Pugliese Elementary West,P;K;1-4;SN,Open,no,no,no,no,no,no,no,yes,0.33872502378687,0.279942965779468,0.314024390243902,0.310897459936747
Jefferson,044826,Steubenville City,015180,Harding Middle School,5-8;SN,Open,no,no,no,no,no,no,no,yes,0.33872502378687,0.279942965779468,0.314024390243902,0.310897459936747
Jefferson,044826,Steubenville City,017520,McKinley STEM Academy,P;K;1-4;SN,Open,no,no,no,no,no,no,no,yes,0.33872502378687,0.279942965779468,0.314024390243902,0.310897459936747
Jefferson,044826,Steubenville City,032433,East Garfield Elementary School,P;K;1-4;SN,Open,no,no,no,no,no,no,no,yes,0.33872502378687,0.279942965779468,0.314024390243902,0.310897459936747
Jefferson,044826,Steubenville City,036020,Steubenville High School,9-12,Open,no,no,no,no,no,no,no,yes,0.33872502378687,0.279942965779468,0.314024390243902,0.310897459936747
Jefferson,044826,Steubenville City,040246,Wells Academy,P;K;1-4;SN,Open,no,no,no,no,no,no,no,yes,0.33872502378687,0.279942965779468,0.314024390243902,0.310897459936747
Jefferson,044917,Toronto City,037390,Toronto Jr. / Sr. High School,6-12,Open,no,no,no,no,no,no,no,yes,0.258241758241758,0.203296703296703,0.253349573690621,0.238296011743028
Jefferson,044917,Toronto City,089631,Toronto Elementary School,K-5,Open,no,no,no,no,no,no,no,yes,0.258241758241758,0.203296703296703,0.253349573690621,0.238296011743028
Jefferson,047787,Buckeye Local,000190,Buckeye West Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.163926258096662,0.153692614770459,0.207183758459136,0.174934210442086
Jefferson,047787,Buckeye Local,003590,Buckeye North Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.163926258096662,0.153692614770459,0.207183758459136,0.174934210442086
Jefferson,047787,Buckeye Local,039214,Buckeye Local Junior High,7-8,Open,no,no,no,no,no,no,no,no,0.163926258096662,0.153692614770459,0.207183758459136,0.174934210442086
Jefferson,047787,Buckeye Local,042515,Buckeye South Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.163926258096662,0.153692614770459,0.207183758459136,0.174934210442086
Jefferson,047787,Buckeye Local,111138,Buckeye Local High School,9-12,Open,no,no,no,no,no,yes,no,no,0.163926258096662,0.153692614770459,0.207183758459136,0.174934210442086
Jefferson,047795,Edison Local,018218,Edison High School,9-12,Open,no,no,no,no,no,no,no,no,0.162593984962406,0.141917293233083,0.190429205722743,0.164980161306077
Jefferson,047795,Edison Local,018374,John E Gregg Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.162593984962406,0.141917293233083,0.190429205722743,0.164980161306077
Jefferson,047795,Edison Local,035493,Edison Jr. High School,7-8,Open,no,no,no,no,no,no,no,no,0.162593984962406,0.141917293233083,0.190429205722743,0.164980161306077
Jefferson,047795,Edison Local,035790,Stanton Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.162593984962406,0.141917293233083,0.190429205722743,0.164980161306077
Jefferson,047803,Indian Creek Local,014089,Indian Creek Middle School Grades 5 & 6,4-6,Open,no,no,no,no,no,no,no,yes,0.220008133387556,0.189178193653377,0.191063174114022,0.200083167051651
Jefferson,047803,Indian Creek Local,016337,Hills Elementary School,K-4;P,Open,no,no,no,no,no,no,no,yes,0.220008133387556,0.189178193653377,0.191063174114022,0.200083167051651
Jefferson,047803,Indian Creek Local,025098,Indian Creek Middle School Grades 7 & 8,7-8,Open,no,no,no,no,no,no,no,yes,0.220008133387556,0.189178193653377,0.191063174114022,0.200083167051651
Jefferson,047803,Indian Creek Local,041830,Cross Creek Elementary,K-4;P,Open,no,no,no,no,no,no,yes,yes,0.220008133387556,0.189178193653377,0.191063174114022,0.200083167051651
Jefferson,047803,Indian Creek Local,041848,Indian Creek High School,9-12,Open,no,no,no,no,no,no,no,yes,0.220008133387556,0.189178193653377,0.191063174114022,0.200083167051651
Knox,044420,Mount Vernon City,007005,Columbia Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,008029,Dan Emmett Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,009258,East Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,012823,Wiggin Street Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,025932,Mount Vernon High School,9-12,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,040477,Twin Oak Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,061457,Mount Vernon Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,044420,Mount Vernon City,061465,Pleasant Street Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.177572202166065,0.156333630686887,0.188998899889989,0.17430157758098
Knox,047829,Centerburg Local,000187,Centerburg Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.083963691376702,0.089071856287425,0.111904761904762,0.09498010318963
Knox,047829,Centerburg Local,005280,Centerburg Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.083963691376702,0.089071856287425,0.111904761904762,0.09498010318963
Knox,047829,Centerburg Local,005298,Centerburg High School,9-12,Open,no,no,no,no,no,no,no,no,0.083963691376702,0.089071856287425,0.111904761904762,0.09498010318963
Knox,047837,Danville Local,008078,Danville Elementary School,K-6;P,Open,no,no,no,no,no,no,no,no,0.154411764705882,0.170909090909091,0.207974137931034,0.177764997848669
Knox,047837,Danville Local,008086,Danville High School,7-12,Open,no,no,no,no,no,no,no,no,0.154411764705882,0.170909090909091,0.207974137931034,0.177764997848669
Knox,047845,East Knox Local,009043,East Knox Junior/Senior High School,7-12,Open,no,no,no,no,no,no,no,no,0.172783738001129,0.161542761319173,0.151597184623714,0.161974561314672
Knox,047845,East Knox Local,009871,East Knox Elementary School,K-6,Open,no,no,no,no,no,no,no,no,0.172783738001129,0.161542761319173,0.151597184623714,0.161974561314672
Knox,047852,Fredericktown Local,012443,Fredericktown Elementary School,K-5,Open,no,no,no,no,no,no,no,no,0.149889786921381,0.143895348837209,0.157113958192852,0.150299697983814
Knox,047852,Fredericktown Local,012450,Fredericktown High School,9-12,Open,no,no,no,no,no,no,no,no,0.149889786921381,0.143895348837209,0.157113958192852,0.150299697983814
Knox,047852,Fredericktown Local,062380,Fredericktown Middle School,6-8,Open,no,no,no,no,no,no,no,no,0.149889786921381,0.143895348837209,0.157113958192852,0.150299697983814
Lake,044628,Painesville City Local,005157,Chestnut Elementary School,K-5,Open,no,no,no,no,no,no,no,yes,0.236757909704941,0.23869801084991,0.274089206673476,0.249848375742776
Lake,044628,Painesville City Local,015560,Harvey High School,7-12,Open,yes,no,yes,no,yes,yes,yes,yes,0.236757909704941,0.23869801084991,0.274089206673476,0.249848375742776
Lake,044628,Painesville City Local,017152,Elm Street Elementary School,K-5,Open,no,no,no,no,no,yes,no,yes,0.236757909704941,0.23869801084991,0.274089206673476,0.249848375742776
Lake,044628,Painesville City Local,019877,Maple Elementary School,K-5;P,Open,no,no,no,no,no,no,no,yes,0.236757909704941,0.23869801084991,0.274089206673476,0.249848375742776
