fiscal_year,sponsor_irn,sponsor_name,county,sponsor_type,stream,sites,enrollment,enrollment_basis,free_lunch,reduced_lunch,identified,claimable
2014,043828,Coshocton City SD,Coshocton,Public,community,2,1651,ce,0,0,845,1351
2014,043844,Dayton City SD,Montgomery,Public,community,27,13834,ce,0,0,9326,13023
2014,043901,East Cleveland,Cuyahoga,Public,community,7,2738,ce,0,0,2100,2738
2014,044222,Lima City SD,Allen,Public,community,9,3836,ce,0,0,2500,3654
2014,044263,Lorain City SD,Lorain,Public,community,12,4740,ce,0,0,3171,4657
2014,044305,Maple Heights,Cuyahoga,Public,community,5,3810,ce,0,0,2031,3248
2014,044339,Marion City SD,Marion,Public,community,9,4120,ce,0,0,2339,3511
2014,044404,Middletown City SD,Butler,Public,community,10,6575,ce,0,0,4260,6285
2014,044420,Mount Vernon,Knox,Public,community,2,607,ce,0,0,454,599
2014,044461,New Boston,Scioto,Public,community,3,487,ce,0,0,315,464
2014,044479,New Lexington,Perry,Public,community,2,934,ce,0,0,478,764
2014,044628,Painesville City,Lake,Public,community,5,3015,ce,0,0,1511,2414
2014,044669,Portsmouth City SD,Scioto,Public,community,3,1865,ce,0,0,1218,1769
2014,044685,Ravenna City SD,Portage,Public,community,6,2570,ce,0,0,1154,1845
2014,044693,Reading Community,Hamilton,Public,community,1,346,ce,0,0,212,339
2014,044743,Sandusky City SD,Erie,Public,community,6,2678,ce,0,0,1598,2489
2014,044818,Springfield City SD,Clark,Public,community,16,7375,ce,0,0,4611,6719
2014,044826,Steubenville City SD,Jefferson,Public,community,5,2403,ce,0,0,1332,1943
2014,044909,Toledo Public Schools,Lucas,Public,community,39,14017,ce,0,0,8791,12769
2014,044925,Troy City SD,Miami,Public,community,2,571,ce,0,0,256,409
2014,044990,Warren City SD,Trumbull,Public,community,5,5238,ce,0,0,3774,5160
2014,045021,Wellston City Schools,Jackson,Public,community,3,1169,ce,0,0,687,1073
2014,045039,Wellsville Local SD,Columbiana,Public,community,2,564,ce,0,0,367,538
2014,045054,West Carrollton,Montgomery,Public,community,1,187,ce,0,0,119,187
2014,045161,Youngstown City SD,Mahoning,Public,community,14,5906,ce,0,0,5140,5906
2014,045179,Zanesville City SD,Muskingum,Public,community,5,3291,ce,0,0,2127,3072
2014,045344,Crestline Ex Vill SD,Crawford,Public,community,2,769,ce,0,0,356,569
2014,045351,Crooksville Ex Vill SD,Perry,Public,community,2,1229,ce,0,0,556,889
2014,045542,Newcomerstown Ex Vill SD,Tuscarawas,Public,community,2,507,ce,0,0,238,380
2014,045666,Windham Ex Vill SD,Portage,Public,community,1,340,ce,0,0,195,312
2014,045914,Federal Hocking,Athens,Public,community,3,1008,ce,0,0,460,734
2014,045922,Trimble Local SD,Athens,Public,community,3,881,ce,0,0,517,826
2014,046078,Ripley-Union-Lewis-Huntington Local SD,Brown,Public,community,3,988,ce,0,0,616,924
2014,046136,New Miami,Butler,Public,community,2,772,ce,0,0,459,730
2014,046532,Educational Service Center-Cuyahoga,Cuyahoga,Public,community,7,577,ce,0,0,339,520
2014,047381,Southwest Local SD,Hamilton,Public,community,1,308,ce,0,0,146,233
2014,048132,Clearview Local SD,Lorain,Public,community,3,1780,ce,0,0,834,1333
2014,048199,ESC of Lake Erie West,Lucas,Public,community,1,57,ce,0,0,30,48
2014,048520,Meigs Local SD,Meigs,Public,community,3,1707,ce,0,0,982,1512
2014,048538,Southern Local SD,Meigs,Public,community,1,514,ce,0,0,229,366
2014,048686,Jefferson Township,Montgomery,Public,community,2,421,ce,0,0,230,367
2014,048694,Trotwood-Madison City Schools,Montgomery,Public,community,5,2551,ce,0,0,1556,2399
2014,048736,Northridge Local SD,Montgomery,Public,community,4,1751,ce,0,0,1134,1679
2014,048850,Maysville Local SD,Muskingum,Public,community,1,1010,ce,0,0,501,801
2014,049122,Eastern Local SD,Pike,Public,community,1,826,ce,0,0,465,744
2014,049148,Waverly City SD,Pike,Public,community,3,1364,ce,0,0,571,913
2014,049155,Western Local SD,Pike,Public,community,2,770,ce,0,0,526,722
2014,049502,Huntington Local SD,Ross,Public,community,1,1265,ce,0,0,575,920
2014,049510,Paint Valley,Ross,Public,community,1,972,ce,0,0,401,641
2014,049833,Canton Local School District,Stark,Public,community,1,632,ce,0,0,324,518
2014,050393,Vinton County Local,Vinton,Public,community,3,1165,ce,0,0,667,1067
2014,051490,Scioto County Joint Vocational School,Scioto,Public,community,1,505,ce,0,0,253,404
2014,052589,Cleveland Lutheran Hs Assoc,Cuyahoga,Non-Public,community,1,203,ce,0,0,164,203
2014,054031,Cincinnati Junior Academy,Hamilton,Non-Public,community,1,81,ce,0,0,54,81
2014,054635,Resurrection Ele Sch,Hamilton,Non-Public,community,1,173,ce,0,0,112,173
2014,054692,St Albert The Great,Montgomery,Non-Public,community,3,871,ce,0,0,423,675
2014,055012,St Francis Seraph,Hamilton,Non-Public,community,1,154,ce,0,0,106,154
2014,062067,Gallia-Jackson-Vinton Jt Voc SD,Gallia,Public,community,1,417,ce,0,0,224,358
2014,065680,Gallia County,Gallia,Public,community,8,2033,ce,0,0,1018,1625
2014,066357,Muskingum County Board of DD,Muskingum,Public,community,1,101,ce,0,0,43,68
2014,083618,The Childrens Home-District,Hamilton,Non-Public,community,1,197,ce,0,0,112,179
2014,085662,Meigs County Board of DD,Meigs,Public,community,1,44,ce,0,0,28,44
2014,125260,Gloria S Friend Christian Acad,Franklin,Non-Public,community,1,40,ce,0,0,26,40
2014,132795,Cliff Park High School,Clark,Public,community,1,124,ce,0,0,69,110
2014,132951,Constellation Schools Lorain Community,Lorain,Public,community,1,180,ce,0,0,99,158
2014,132985,Youthbuild Columbus Community,Franklin,Public,community,1,200,ce,0,0,130,200
2014,133264,Dohn Community High School,Hamilton,Public,community,1,218,ce,0,0,144,218
2014,133306,Summit Academy-Canton,Stark,Public,community,1,91,ce,0,0,56,89
2014,133322,Summit Academy-Lorain,Lorain,Public,community,1,132,ce,0,0,103,132
2014,133348,Richard Allen Preparatory,Montgomery,Public,community,1,221,ce,0,0,126,201
2014,133389,Lighthouse Community Sch Inc,Hamilton,Public,community,1,62,ce,0,0,41,62
2014,133512,Cincinnati College Preparatory Academy,Hamilton,Public,community,1,857,ce,0,0,537,857
2014,133520,Citizens Academy,Cuyahoga,Public,community,1,436,ce,0,0,197,315
2014,133538,Edge Academy; The,Summit,Public,community,1,276,ce,0,0,191,276
2014,133587,Summit Academy Community School for Alt Learners of Akron,Summit,Public,community,1,97,ce,0,0,69,97
2014,133678,Riverside Academy,Hamilton,Public,community,1,285,ce,0,0,196,285
2014,133736,Richard Allen Academy,Montgomery,Public,community,1,116,ce,0,0,69,110
2014,133819,Lincoln Preparatory School,Cuyahoga,Public,community,1,188,ce,0,0,147,188
2014,134072,Youngstown Community School,Mahoning,Public,community,1,329,ce,0,0,217,329
2014,134213,Middlebury Academy,Summit,Public,community,1,299,ce,0,0,223,299
2014,134221,Colonial Prep Academy,Summit,Public,community,1,164,ce,0,0,119,164
2014,142943,Focus Learning Academy of Northern Columbus,Franklin,Public,community,1,213,ce,0,0,183,213
2014,142968,Hope Northcoast Academy,Cuyahoga,Public,community,1,277,ce,0,0,213,277
2014,143198,Great Western Academy,Franklin,Public,community,1,818,ce,0,0,446,713
2014,143206,Trotwood Fitness & Prep Acad,Montgomery,Public,community,1,346,ce,0,0,217,346
2014,143313,West Preparatory Academy,Cuyahoga,Public,community,1,220,ce,0,0,126,201
2014,143487,Constellation Schools Stockyard,Cuyahoga,Public,community,1,300,ce,0,0,186,297
2014,143503,Lake Erie Academy,Lucas,Public,community,1,370,ce,0,0,261,370
2014,143529,North Dayton School Of Science & Discovery,Montgomery,Public,community,1,517,ce,0,0,385,517
2014,143552,Eagle Academy,Lucas,Public,community,1,218,ce,0,0,157,218
2014,143560,Richard Allen Academy II,Montgomery,Public,community,1,473,ce,0,0,253,404
2014,143578,Richard Allen Academy III,Butler,Public,community,1,166,ce,0,0,109,166
2014,143644,Sciotoville High Sch,Scioto,Public,community,2,452,ce,0,0,279,432
2014,149328,Foxfire Center For Student Success,Muskingum,Public,community,1,396,ce,0,0,245,392
2014,000553,Columbus Humanities; Arts and Technology Academy,Franklin,Public,provision2,1,357,ce,0,0,0,0
2014,000677,New Day Academy Boarding & Day School,Cuyahoga,Public,provision2,1,199,ce,166,25,0,191
2014,000804,Horizon Science Academy-Cincinnati,Hamilton,Public,provision2,1,438,ce,357,15,0,372
2014,000808,Horizon Science Academy-Dayton,Montgomery,Public,provision2,1,177,ce,148,12,0,160
2014,009154,Cincinnati Leadership Academy,Hamilton,Public,provision2,1,165,ce,158,10,0,168
2014,009179,Horizon Science Academy Columbus Middle School,Franklin,Public,provision2,1,440,ce,292,22,0,314
2014,009990,Horizon Science Academy Elementary School,Franklin,Public,provision2,1,543,ce,345,22,0,367
2014,011534,Horizon Science Academy Dayton High School,Montgomery,Public,provision2,1,328,ce,221,18,0,239
2014,043752,Cincinnati Public Schools,Hamilton,Public,provision2,1,373,ce,413,3,0,416
2014,043943,Elyria City SD,Lorain,Public,provision2,4,1621,ce,1074,134,0,1208
2014,045070,Whitehall City SD,Franklin,Public,provision2,5,3170,ce,2055,226,0,2281
2014,132787,Springfield Acad Of Excellence,Clark,Public,provision2,1,222,ce,124,24,0,148
2014,133454,Dayton Leadership Academies-Dayton View Campus,Montgomery,Public,provision2,1,246,ce,558,32,0,590
2014,133660,Horizon Science Academy Columbus,Franklin,Public,provision2,1,488,ce,347,32,0,379
2014,134247,City Day Community School,Montgomery,Public,provision2,1,157,ce,121,6,0,127
2014,000138,Pathway School of Discovery,Montgomery,Public,traditional,1,769,ce,440,86,0,526
2014,000154,Providence House Inc,Cuyahoga,Residential Child Care Institution,traditional,1,15,ce,15,0,0,15
2014,000222,Wildwood Environmental Academy,Lucas,Public,traditional,2,374,ce,230,30,0,260
2014,000298,Summit Academy Secondary - Akron,Summit,Public,traditional,1,66,ce,37,6,0,43
2014,000300,Summit Academy Secondary - Canton,Stark,Public,traditional,1,96,ce,76,6,0,82
2014,000302,Summit Academy Secondary School-Parma,Cuyahoga,Public,traditional,1,197,ce,112,20,0,132
2014,000306,Summit Academy Cincinnati,Hamilton,Public,traditional,1,131,ce,97,7,0,104
2014,000311,Bridges Community Academy,Seneca,Public,traditional,1,135,ce,97,8,0,105
2014,000316,Constellation Schools: Westpark Community Middle School,Cuyahoga,Public,traditional,1,1846,ce,95,10,0,105
2014,000319,Constellation Schools Madison Community,Cuyahoga,Public,traditional,1,332,ce,299,14,0,313
2014,000321,Constellation Schools: Old Brooklyn Community Middle,Cuyahoga,Public,traditional,1,212,ce,71,17,0,88
2014,000392,Mansfield Enhancement Academy,Richland,Public,traditional,1,28,ce,28,0,0,28
2014,000393,Multi Co Juvenile Detention Ctr,Fairfield,Residential Child Care Institution,traditional,1,44,ce,44,0,0,44
2014,000396,Mansfield Elective Academy,Richland,Public,traditional,1,35,ce,35,0,0,35
2014,000420,Columbus Bilingual Academy,Franklin,Public,traditional,1,180,ce,179,0,0,179
2014,000476,Saint Martin de Porres High School,Cuyahoga,Non-Public,traditional,1,426,ce,300,50,0,350
2014,000509,Whitehall Prepartory and Fitness Academy,Franklin,Public,traditional,1,265,ce,238,20,0,258
2014,000511,Northland Preparatory and Fitness Academy,Franklin,Public,traditional,1,291,ce,282,5,0,287
2014,000534,Constellation Schools: Puritas Community Middle,Cuyahoga,Public,traditional,1,150,ce,83,22,0,105
2014,000543,Pinnacle Academy,Cuyahoga,Public,traditional,1,729,ce,615,52,0,667
2014,000558,Columbus Preparatory Academy,Franklin,Public,traditional,1,664,ce,258,83,0,341
2014,000585,FCI Academy,Franklin,Public,traditional,1,332,ce,305,12,0,317
2014,000608,Summit Academy Transition High School-Cincinnati,Hamilton,Public,traditional,1,89,ce,45,6,0,51
2014,000621,Summit Academy Transition High School -Dayton,Montgomery,Public,traditional,1,128,ce,85,7,0,92
2014,000634,Summit Academy Secondary School - Middletown,Butler,Public,traditional,1,59,ce,50,3,0,53
2014,000664,Life Skills Center of Columbus Southeast,Franklin,Public,traditional,1,161,ce,109,10,0,119
2014,000770,Maritime Academy of Toledo,Lucas,Public,traditional,1,259,ce,166,12,0,178
2014,000813,Life Skills Center of Dayton,Montgomery,Public,traditional,1,261,ce,226,12,0,238
2014,000822,Ashtabula Co Youth Detention Ctr,Ashtabula,Residential Child Care Institution,traditional,1,20,ce,20,0,0,20
2014,000843,Bennett Venture Academy,Lucas,Public,traditional,1,755,ce,556,44,0,600
2014,000858,Horizon Science Academy-Cleveland Middle School,Cuyahoga,Public,traditional,1,304,ce,222,10,0,232
2014,000875,Westside Academy,Franklin,Public,traditional,1,203,ce,198,5,0,203
2014,000905,Interactive Media & Construction,Richland,Public,traditional,1,50,ce,50,0,0,50
2014,000912,Academic Acceleration Academy,Franklin,Public,traditional,1,221,ce,167,0,0,167
2014,000952,Columbus Preparatory and Fitness Academy,Franklin,Public,traditional,1,298,ce,236,10,0,246
2014,000953,Cincinnati Preparatory and Fitness Academy,Hamilton,Public,traditional,1,261,ce,223,10,0,233
2014,007999,The Charles School at Ohio Dominican University,Franklin,Public,traditional,1,367,ce,219,52,0,271
2014,008000,Lorain Preparatory Academy,Lorain,Public,traditional,1,310,ce,292,2,0,294
2014,008063,Life Skills Center of North Akron,Summit,Public,traditional,1,119,ce,74,6,0,80
2014,008127,The Marsh Foundation,Van Wert,Residential Child Care Institution,traditional,1,32,ce,32,0,0,32
2014,008278,Noble Academy-Cleveland,Cuyahoga,Public,traditional,1,365,ce,219,52,0,271
2014,008280,Noble Academy-Columbus,Franklin,Public,traditional,1,309,ce,231,5,0,236
2014,008282,Life Skills Center of Columbus North,Franklin,Public,traditional,1,131,ce,80,7,0,87
2014,008287,Groveport Community School,Franklin,Public,traditional,1,975,ce,697,86,0,783
2014,009192,Foundation Academy,Richland,Public,traditional,1,373,ce,315,33,0,348
2014,009283,Dayton Early College Academy,Montgomery,Public,traditional,1,476,ce,297,47,0,344
2014,009881,Safe House Ministries Inc,Mahoning,Residential Child Care Institution,traditional,1,40,ce,40,0,0,40
2014,010182,Performance Academy Eastland,Franklin,Public,traditional,1,360,ce,354,3,0,357
2014,011495,NECCO Center,Lawrence,Residential Child Care Institution,traditional,1,60,ce,60,0,0,60
2014,011506,Dayton Regional STEM School,Montgomery,Public,traditional,1,628,ce,99,31,0,130
2014,011533,Horizon Science Academy Lorain,Lorain,Public,traditional,1,571,ce,428,66,0,494
2014,011967,Richland Academy School of Excellence,Richland,Public,traditional,1,201,ce,157,17,0,174
2014,011972,Graham Expeditionary Middle School,Franklin,Public,traditional,1,157,ce,93,16,0,109
2014,012009,Zenith Academy East,Franklin,Public,traditional,1,303,ce,298,0,0,298
2014,012011,Columbus Performance Academy,Franklin,Public,traditional,1,187,ce,179,2,0,181
2014,012026,Constellation Schools: Collinwood Village Academy,Cuyahoga,Public,traditional,1,119,ce,109,4,0,113
2014,012029,Citizens' Leadership Academy,Cuyahoga,Public,traditional,1,326,ce,205,34,0,239
2014,012045,Patriot Preparatory Academy,Franklin,Public,traditional,1,595,ce,278,61,0,339
2014,012498,Mercer County Sheriff Department,Mercer,Residential Child Care Institution,traditional,1,7,ce,7,0,0,7
2014,012508,DePaul Cristo Rey High School,Hamilton,Non-Public,traditional,1,260,ce,186,20,0,206
2014,012528,The Academy for Urban Solutions,Franklin,Public,traditional,1,293,ce,280,8,0,288
2014,012529,Focus North High School,Franklin,Public,traditional,3,672,ce,552,27,0,579
2014,012558,Global Village Academy,Cuyahoga,Public,traditional,1,142,ce,97,12,0,109
2014,013030,Graham Primary School,Franklin,Public,traditional,1,169,ce,94,14,0,108
2014,013082,The Haley School,Cuyahoga,Public,traditional,1,198,ce,185,8,0,193
2014,013146,STEAM Academy of Dayton,Montgomery,Public,traditional,1,196,ce,150,15,0,165
2014,013170,Hope Academy for Autism,Trumbull,Public,traditional,1,49,ce,44,4,0,48
2014,013198,Brookwood Academy,Franklin,Public,traditional,1,145,ce,92,9,0,101
2014,013226,Life Skills High School of Cleveland,Cuyahoga,Public,traditional,1,113,ce,85,5,0,90
2014,013240,Cincinnati State STEM Academy,Hamilton,Public,traditional,1,153,ce,131,1,0,132
2014,013249,Academy for Urban Scholars Youngstown,Mahoning,Public,traditional,1,148,ce,146,1,0,147
2014,013253,Ohio Collegiate Academy,Cuyahoga,Public,traditional,1,290,ce,192,12,0,204
2014,013325,National Youth Advocate Program,Franklin,Residential Child Care Institution,traditional,5,31,ce,31,0,0,31
2014,013835,Tooba Academy,Franklin,Charter,traditional,1,67,ce,58,4,0,62
2014,013967,Cincinnati Learning Schools,Hamilton,Public,traditional,1,263,ce,118,10,0,128
2014,014040,Cristo Rey Columbus High School,Franklin,Non-Public,traditional,1,187,ce,110,32,0,142
2014,014062,Life Skills High School of Middletown,Butler,Public,traditional,1,79,ce,43,4,0,47
2014,014130,The Next Frontier Academy,Summit,Public,traditional,1,33,ce,26,0,0,26
2014,014158,Celerity Tenacia Charter School,Franklin,Public,traditional,1,100,ce,84,0,0,84
2014,014194,Watkins Academy,Montgomery,Public,traditional,1,78,ce,78,0,0,78
2014,014231,Bio-Med Science Academy STEM School,Portage,Public,traditional,1,246,ce,21,10,0,31
2014,014467,United Preparatory Academy,Franklin,Public,traditional,1,107,ce,93,4,0,97
2014,014701,Rabbinical Yeshiva of Cincinnati,Hamilton,Non-Public,traditional,1,96,ce,87,9,0,96
2014,014825,Buckeye Preparatory Academy,Franklin,Public,traditional,1,145,ce,118,2,0,120
2014,014858,Reach Academy,Lucas,Public,traditional,1,296,ce,281,5,0,286
2014,014864,Toledo SMART Elementary School,Lucas,Public,traditional,1,33,ce,33,0,0,33
2014,014913,Lakeshore Intergenerational School,Cuyahoga,Public,traditional,1,109,ce,75,7,0,82
2014,014927,UDS Steel Academy,Summit,Public,traditional,1,86,ce,49,7,0,56
2014,043497,Alliance City SD,Stark,Public,traditional,6,3003,ce,2139,249,0,2388
2014,043505,Ashland City SD,Ashland,Public,traditional,6,3162,ce,1209,268,0,1477
2014,043521,Athens City SD,Athens,Public,traditional,6,2956,ce,1013,108,0,1121
2014,043539,Barberton City SD,Summit,Public,traditional,5,3920,ce,2639,395,0,3034
2014,043547,Bay Village,Cuyahoga,Public,traditional,5,2644,ce,138,70,0,208
2014,043554,Beachwood City SD,Cuyahoga,Public,traditional,4,1684,ce,164,32,0,196
2014,043562,Bedford City SD,Cuyahoga,Public,traditional,6,3631,ce,1989,341,0,2330
2014,043570,Bellaire Local SD,Belmont,Public,traditional,3,1220,ce,611,75,0,686
2014,043588,Bellefontaine City Schools,Logan,Public,traditional,4,2474,ce,1103,198,0,1301
2014,043596,Bellevue City SD,Huron,Public,traditional,3,1998,ce,657,169,0,826
2014,043604,Belpre City SD,Washington,Public,traditional,2,1051,ce,545,81,0,626
2014,043612,Berea City SD,Cuyahoga,Public,traditional,7,6391,ce,1750,405,0,2155
2014,043620,Bexley City SD,Franklin,Public,traditional,3,2043,ce,229,25,0,254
2014,043638,Bowling Green,Wood,Public,traditional,4,2322,ce,687,131,0,818
2014,043646,Brecksville-Broadview Heights,Cuyahoga,Public,traditional,6,3975,ce,460,117,0,577
2014,043653,Brooklyn City SD,Cuyahoga,Public,traditional,2,1444,ce,614,129,0,743
2014,043661,Brunswick City SD,Medina,Public,traditional,11,7052,ce,1297,337,0,1634
2014,043679,Bryan City SD,Williams,Public,traditional,5,2343,ce,803,166,0,969
2014,043687,Bucyrus City,Crawford,Public,traditional,3,1437,ce,850,176,0,1026
2014,043695,Cambridge City SD,Guernsey,Public,traditional,5,2115,ce,1115,169,0,1284
2014,043703,Campbell City SD,Mahoning,Public,traditional,2,1685,ce,1045,69,0,1114
2014,043729,Celina City SD,Mercer,Public,traditional,5,2654,ce,912,242,0,1154
2014,043737,Centerville City SD,Montgomery,Public,traditional,12,7823,ce,1110,209,0,1319
2014,043752,Cincinnati Public Schools,Hamilton,Public,traditional,52,33205,ce,22803,1106,0,23909
2014,043760,Circleville City SD,Pickaway,Public,traditional,2,1114,ce,508,54,0,562
2014,043778,Claymont City SD,Tuscarawas,Public,traditional,7,2071,ce,993,185,0,1178
2014,043794,Cleveland Heights-University Heights,Cuyahoga,Public,traditional,10,5286,ce,3193,230,0,3423
2014,043810,Conneaut Area,Ashtabula,Public,traditional,4,1765,ce,897,134,0,1031
2014,043836,Cuyahoga Falls,Summit,Public,traditional,9,5269,ce,1825,312,0,2137
2014,043844,Dayton City SD,Montgomery,Public,traditional,1,139,ce,83,0,0,83
2014,043851,Deer Park Community,Hamilton,Public,traditional,3,1291,ce,491,118,0,609
2014,043869,Defiance City SD,Defiance,Public,traditional,3,2670,ce,1148,267,0,1415
2014,043877,Delaware City SD,Delaware,Public,traditional,8,5342,ce,1544,324,0,1868
2014,043885,Delphos City SD,Allen,Public,traditional,4,1187,ce,446,63,0,509
2014,043893,Dover City SD,Tuscarawas,Public,traditional,5,2880,ce,798,164,0,962
2014,043919,East Liverpool,Columbiana,Public,traditional,5,2277,ce,1395,158,0,1553
2014,043927,East Palestine,Columbiana,Public,traditional,3,1178,ce,641,164,0,805
2014,043935,Eaton City Schools,Preble,Public,traditional,5,2181,ce,758,145,0,903
2014,043943,Elyria City SD,Lorain,Public,traditional,8,5007,ce,2823,385,0,3208
2014,043950,Euclid City SD,Cuyahoga,Public,traditional,8,5518,ce,3815,377,0,4192
2014,043968,Fairborn City Schools,Greene,Public,traditional,5,4246,ce,2231,354,0,2585
2014,043976,Fairview Park,Cuyahoga,Public,traditional,3,2141,ce,433,74,0,507
2014,043984,Findlay City SD,Hancock,Public,traditional,13,6366,ce,2086,330,0,2416
2014,043992,Fostoria City SD,Seneca,Public,traditional,4,1890,ce,1391,158,0,1549
2014,044008,Franklin City SD,Warren,Public,traditional,7,2713,ce,1061,216,0,1277
2014,044016,Fremont City SD,Sandusky,Public,traditional,9,4193,ce,2192,399,0,2591
2014,044024,Galion City SD,Crawford,Public,traditional,4,1894,ce,935,262,0,1197
2014,044032,Gallipolis City Schools,Gallia,Public,traditional,5,2093,ce,1037,92,0,1129
2014,044040,Garfield Heights,Cuyahoga,Public,traditional,5,3769,ce,2373,311,0,2684
2014,044057,Geneva Area City Schools,Ashtabula,Public,traditional,5,2489,ce,1312,223,0,1535
2014,044065,Girard City SD,Trumbull,Public,traditional,2,1777,ce,934,147,0,1081
2014,044073,Grandview Heights,Franklin,Public,traditional,3,1121,ce,85,17,0,102
2014,044081,Winton Woods,Hamilton,Public,traditional,6,3398,ce,2155,274,0,2429
2014,044099,Greenville City School District,Darke,Public,traditional,5,2644,ce,1064,295,0,1359
2014,044107,Hamilton City SD,Butler,Public,traditional,12,10023,ce,6332,756,0,7088
2014,044115,Heath City SD,Licking,Public,traditional,4,1665,ce,528,113,0,641
2014,044123,Hillsboro City SD,Highland,Public,traditional,2,2748,ce,1495,180,0,1675
2014,044131,Huron City Schools,Erie,Public,traditional,4,1515,ce,391,74,0,465
2014,044149,Ironton City SD,Lawrence,Public,traditional,3,1447,ce,692,87,0,779
2014,044156,Jackson City SD,Jackson,Public,traditional,6,2659,ce,1264,214,0,1478
2014,044164,Kent City SD,Portage,Public,traditional,7,3754,ce,1351,197,0,1548
2014,044172,Kenton City SD,Hardin,Public,traditional,5,2010,ce,960,206,0,1166
2014,044180,Kettering City SD,Montgomery,Public,traditional,11,7025,ce,2454,626,0,3080
2014,044198,Lakewood City SD,Cuyahoga,Public,traditional,10,5531,ce,2748,280,0,3028
2014,044206,Lancaster City SD,Fairfield,Public,traditional,12,6304,ce,3044,402,0,3446
2014,044214,Lebanon City SD,Warren,Public,traditional,7,6191,ce,1396,221,0,1617
2014,044230,Lockland Local SD,Hamilton,Public,traditional,1,594,ce,506,36,0,542
2014,044248,Logan-Hocking Local SD,Hocking,Public,traditional,7,4067,ce,2302,346,0,2648
2014,044255,London City SD,Madison,Public,traditional,3,2063,ce,762,107,0,869
2014,044263,Lorain City SD,Lorain,Public,traditional,4,2188,ce,1329,78,0,1407
2014,044271,Loveland City SD,Hamilton,Public,traditional,6,4090,ce,516,110,0,626
2014,044297,Mansfield City SD,Richland,Public,traditional,8,3717,ce,2861,253,0,3114
2014,044313,Mariemont City SD,Hamilton,Public,traditional,4,1701,ce,159,22,0,181
2014,044321,Marietta City Schools,Washington,Public,traditional,6,3061,ce,1250,163,0,1413
2014,044347,Martins Ferry,Belmont,Public,traditional,2,1582,ce,814,116,0,930
2014,044354,Massillon City SD,Stark,Public,traditional,5,4272,ce,2292,385,0,2677
2014,044362,Maumee City SD,Lucas,Public,traditional,5,2525,ce,743,166,0,909
2014,044370,Mayfield City SD,Cuyahoga,Public,traditional,6,4691,ce,887,257,0,1144
2014,044388,Medina City SD,Medina,Public,traditional,11,7171,ce,1037,183,0,1220
2014,044396,Miamisburg City SD,Montgomery,Public,traditional,9,5204,ce,1746,268,0,2014
2014,044412,Mt Healthy,Hamilton,Public,traditional,4,3164,ce,2477,226,0,2703
2014,044420,Mount Vernon,Knox,Public,traditional,6,3050,ce,1333,249,0,1582
2014,044438,Napoleon Area,Henry,Public,traditional,4,1993,ce,696,159,0,855
2014,044446,Nelsonville-York City SD,Athens,Public,traditional,2,1317,ce,744,110,0,854
2014,044453,Newark City SD,Licking,Public,traditional,12,6411,ce,3634,366,0,4000
2014,044461,New Boston,Scioto,Public,traditional,2,160,ce,155,3,0,158
2014,044479,New Lexington,Perry,Public,traditional,2,913,ce,466,65,0,531
2014,044487,New Philadelphia,Tuscarawas,Public,traditional,8,2962,ce,1001,201,0,1202
2014,044495,Niles City SD,Trumbull,Public,traditional,4,2398,ce,1390,209,0,1599
2014,044503,North Canton,Stark,Public,traditional,6,4467,ce,663,181,0,844
2014,044511,North College Hill City School District,Hamilton,Public,traditional,3,1703,ce,1231,104,0,1335
2014,044529,North Olmsted City Schools,Cuyahoga,Public,traditional,10,4054,ce,1284,257,0,1541
2014,044537,North Ridgeville,Lorain,Public,traditional,6,3878,ce,764,128,0,892
2014,044545,North Royalton,Cuyahoga,Public,traditional,6,4510,ce,610,119,0,729
2014,044552,Norton City Schools,Summit,Public,traditional,5,2500,ce,708,179,0,887
2014,044560,Norwalk City SD,Huron,Public,traditional,6,2999,ce,1351,293,0,1644
2014,044578,Norwood City School District,Hamilton,Public,traditional,7,2132,ce,1332,110,0,1442
2014,044586,Oakwood City SD,Montgomery,Public,traditional,2,987,ce,38,6,0,44
2014,044594,Oberlin City Schools,Lorain,Public,traditional,4,1037,ce,447,89,0,536
2014,044602,Oregon City SD,Lucas,Public,traditional,7,3879,ce,1517,294,0,1811
2014,044610,Orrville City SD,Wayne,Public,traditional,3,1520,ce,663,150,0,813
2014,044628,Painesville City,Lake,Public,traditional,2,23,ce,13,1,0,14
2014,044636,Parma City SD,Cuyahoga,Public,traditional,15,11555,ce,4581,1040,0,5621
2014,044644,Piqua City SD,Miami,Public,traditional,9,3458,ce,1621,305,0,1926
2014,044651,Port Clinton,Ottawa,Public,traditional,4,1904,ce,759,131,0,890
2014,044669,Portsmouth City SD,Scioto,Public,traditional,2,96,ce,61,10,0,71
2014,044677,Princeton City SD,Hamilton,Public,traditional,10,5805,ce,3303,404,0,3707
2014,044693,Reading Community,Hamilton,Public,traditional,3,1375,ce,494,84,0,578
2014,044701,Rocky River,Cuyahoga,Public,traditional,2,1506,ce,174,25,0,199
2014,044719,St Bernard-Elmwood Place,Hamilton,Public,traditional,3,1076,ce,767,84,0,851
2014,044727,St Marys,Auglaize,Public,traditional,3,2069,ce,644,191,0,835
2014,044735,Salem City SD,Columbiana,Public,traditional,4,2096,ce,929,112,0,1041
2014,044743,Sandusky City SD,Erie,Public,traditional,1,91,ce,32,9,0,41
