school_year,leaid,irn,name,agency_type,status
2008,3901335,010036,CESAR CHAVEZ COLLEGE PREPARATORY SCHOOL,7,3
2008,3901336,010180,MOUNT AUBURN INTERNATIONAL ACADEMY,7,3
2008,3901337,010182,PERFORMANCE ACADEMY EASTLAND,7,3
2008,3901339,010205,L. HOLLINGWORTH SCHOOL FOR TALENTED AND GIFTED,7,7
2008,3901340,009909,CONSTELLATION SCHOOLS: MANSFIELD VISUAL & PERFORMING ARTS,7,3
2008,3901341,009937,PACE COMMUNITY SCHOOL,7,7
2008,3901342,009938,STUDENT AT RISK ACADEMY (SARA),7,7
2008,3901343,009939,YOUNGSTOWN LEADERSHIP INSTITUTE,7,7
2008,3901344,009953,SULLIVANT AVENUE COMMUNITY SCHOOL,7,3
2008,3901345,009954,HARRISBURG PIKE COMMUNITY SCHOOL,7,3
2008,3901346,009955,MADISON AVENUE SCHOOL OF ARTS,7,3
2008,3901347,009957,KLEPINGER COMMUNITY SCHOOL,7,3
2008,3901348,009964,SCIOTOVILLE ELEMENTARY ACADEMY,7,3
2008,3901349,009970,DIXON EARLY LEARNING CENTER CONVERSION COMMUNITY SCHOOL,7,3
2008,3901350,009971,ASHLAND COUNTY COMMUNITY ACADEMY,7,7
2008,3901351,009982,WESTERN RESERVE ALTERNATIVE LEARNING CENTER,7,7
2008,3901352,009983,WESTERN RESERVE KINDERGARTEN LEARNING ACADEMY,7,3
2008,3901353,009990,HORIZON SCIENCE ACADEMY ELEMENTARY SCHOOL,7,3
2008,3904348,043489,AKRON CITY,1,1
2008,3904349,043497,ALLIANCE CITY,1,1
2008,3904350,043505,ASHLAND CITY,1,1
2008,3904351,043513,ASHTABULA AREA CITY,1,1
2008,3904352,043521,ATHENS CITY,1,1
2008,3904353,043539,BARBERTON CITY,1,1
2008,3904354,043547,BAY VILLAGE CITY,1,1
2008,3904355,043554,BEACHWOOD CITY,1,1
2008,3904357,043570,BELLAIRE CITY,1,1
2008,3904358,043588,BELLEFONTAINE CITY,1,1
2008,3904359,043596,BELLEVUE CITY,1,1
2008,3904360,043612,BEREA CITY,1,1
2008,3904361,043604,BELPRE CITY,1,1
2008,3904362,043620,BEXLEY CITY,1,1
2008,3904363,043638,BOWLING GREEN CITY,1,1
2008,3904364,043646,BRECKSVILLE-BROADVIEW HEIGHTS CITY,1,1
2008,3904365,043653,BROOKLYN CITY,1,1
2008,3904366,043661,BRUNSWICK CITY,1,1
2008,3904367,043679,BRYAN CITY,1,1
2008,3904368,043687,BUCYRUS CITY,1,1
2008,3904369,043695,CAMBRIDGE CITY,1,1
2008,3904370,043703,CAMPBELL CITY,1,1
2008,3904371,043711,CANTON CITY,1,1
2008,3904373,043737,CENTERVILLE CITY,1,1
2008,3904374,043745,CHILLICOTHE CITY,1,1
2008,3904375,043752,CINCINNATI CITY,1,1
2008,3904376,043760,CIRCLEVILLE CITY,1,1
2008,3904377,043778,CLAYMONT CITY,1,1
2008,3904378,043786,CLEVELAND MUNICIPAL,1,1
2008,3904379,043794,CLEVELAND HEIGHTS-UNIVERSITY HEIGHTS CITY,1,1
2008,3904380,043802,COLUMBUS CITY,1,1
2008,3904381,043810,CONNEAUT AREA CITY,1,1
2008,3904382,043828,COSHOCTON CITY,1,1
2008,3904383,043836,CUYAHOGA FALLS CITY,1,1
2008,3904384,043844,DAYTON CITY,1,1
2008,3904385,043851,DEER PARK COMMUNITY CITY,1,1
2008,3904386,043869,DEFIANCE CITY,1,1
2008,3904387,043877,DELAWARE CITY,1,1
2008,3904388,043885,DELPHOS CITY,1,1
2008,3904389,043893,DOVER CITY,1,1
2008,3904390,043901,EAST CLEVELAND CITY SCHOOL DISTRICT,1,1
2008,3904391,043919,EAST LIVERPOOL CITY,1,1
2008,3904392,043927,EAST PALESTINE CITY,1,1
2008,3904393,043935,EATON COMMUNITY CITY,1,1
2008,3904394,043943,ELYRIA CITY SCHOOLS,1,1
2008,3904395,043950,EUCLID CITY,1,1
2008,3904396,043968,FAIRBORN CITY,1,1
2008,3904397,043976,FAIRVIEW PARK CITY,1,1
2008,3904399,043992,FOSTORIA CITY,1,1
2008,3904400,044008,FRANKLIN CITY,1,1
2008,3904401,044016,FREMONT CITY,1,1
2008,3904402,044024,GALION CITY,1,1
2008,3904403,044032,GALLIPOLIS CITY,1,1
2008,3904404,044040,GARFIELD HEIGHTS CITY,1,1
2008,3904405,044057,GENEVA AREA CITY,1,1
2008,3904406,044065,GIRARD CITY,1,1
2008,3904407,044073,GRANDVIEW HEIGHTS CITY,1,1
2008,3904408,044081,WINTON WOODS CITY,1,1
2008,3904409,044099,GREENVILLE CITY,1,1
2008,3904410,044107,HAMILTON CITY,1,1
2008,3904411,044115,HEATH CITY,1,1
2008,3904412,044123,HILLSBORO CITY,1,1
2008,3904413,044131,HURON CITY SCHOOLS,1,1
2008,3904414,044149,IRONTON CITY,1,1
2008,3904415,044156,JACKSON CITY,1,1
2008,3904416,044164,KENT CITY,1,1
2008,3904418,044180,KETTERING CITY,1,1
2008,3904419,044198,LAKEWOOD CITY,1,1
2008,3904420,044206,LANCASTER CITY,1,1
2008,3904421,044214,LEBANON CITY,1,1
2008,3904422,044222,LIMA CITY,1,1
2008,3904423,044230,LOCKLAND LOCAL,1,1
2008,3904424,044248,LOGAN-HOCKING LOCAL,1,1
2008,3904425,044255,LONDON CITY,1,1
2008,3904426,044263,LORAIN CITY,1,1
2008,3904427,044271,LOVELAND CITY,1,1
2008,3904428,044289,MADEIRA CITY,1,1
2008,3904429,044297,MANSFIELD CITY,1,1
2008,3904430,044305,MAPLE HEIGHTS CITY,1,1
2008,3904431,044313,MARIEMONT CITY,1,1
2008,3904433,044339,MARION CITY,1,1
2008,3904434,044347,MARTINS FERRY CITY,1,1
2008,3904435,044354,MASSILLON CITY,1,1
2008,3904436,044362,MAUMEE CITY,1,1
2008,3904437,044370,MAYFIELD CITY,1,1
2008,3904438,044388,MEDINA CITY,1,1
2008,3904439,044396,MIAMISBURG CITY,1,1
2008,3904440,044404,MIDDLETOWN CITY,1,1
2008,3904441,044412,MT HEALTHY CITY,1,1
2008,3904443,044438,NAPOLEON AREA CITY,1,1
2008,3904444,044446,NELSONVILLE-YORK CITY,1,1
2008,3904445,044453,NEWARK CITY,1,1
2008,3904446,044461,NEW BOSTON LOCAL,1,1
2008,3904447,044479,NEW LEXINGTON CITY,1,1
2008,3904448,044487,NEW PHILADELPHIA CITY,1,1
2008,3904449,044495,NILES CITY,1,1
2008,3904450,044503,NORTH CANTON CITY,1,1
2008,3904451,044511,NORTH COLLEGE HILL CITY,1,1
2008,3904452,044529,NORTH OLMSTED CITY,1,1
2008,3904453,044537,NORTH RIDGEVILLE CITY,1,1
2008,3904454,044545,NORTH ROYALTON CITY,1,1
2008,3904455,044552,NORTON CITY,1,1
2008,3904456,044560,NORWALK CITY,1,1
2008,3904457,044578,NORWOOD CITY,1,1
2008,3904458,044586,OAKWOOD CITY,1,1
2008,3904459,044594,OBERLIN CITY SCHOOLS,1,1
2008,3904460,044602,OREGON CITY,1,1
2008,3904461,044610,ORRVILLE CITY,1,1
2008,3904463,044636,PARMA CITY,1,1
2008,3904464,044644,PIQUA CITY,1,1
2008,3904465,044651,PORT CLINTON CITY,1,1
2008,3904467,044677,PRINCETON CITY,1,1
2008,3904468,044685,RAVENNA CITY,1,1
2008,3904469,044693,READING COMMUNITY CITY,1,1
2008,3904470,044701,ROCKY RIVER CITY,1,1
2008,3904471,044719,ST BERNARD-ELMWOOD PLACE CITY,1,1
2008,3904472,044727,ST MARYS CITY,1,1
2008,3904474,044743,SANDUSKY CITY,1,1
2008,3904475,044750,SHAKER HEIGHTS CITY,1,1
2008,3904476,044768,SHEFFIELD-SHEFFIELD LAKE CITY,1,1
2008,3904479,044792,SOUTH EUCLID-LYNDHURST CITY,1,1
2008,3904480,044800,SOUTH-WESTERN CITY,1,1
2008,3904481,044818,SPRINGFIELD CITY,1,1
2008,3904482,044826,STEUBENVILLE CITY,1,1
2008,3904483,044834,STOW-MUNROE FALLS CITY,1,1
2008,3904484,044842,STRONGSVILLE CITY,1,1
2008,3904485,044859,STRUTHERS CITY,1,1
2008,3904486,044867,SYCAMORE COMMUNITY CITY,1,1
2008,3904487,044875,SYLVANIA CITY,1,1
2008,3904488,044883,TALLMADGE CITY,1,1
2008,3904489,044891,TIFFIN CITY,1,1
2008,3904490,044909,TOLEDO CITY,1,1
2008,3904491,044917,TORONTO CITY,1,1
2008,3904492,044925,TROY CITY,1,1
2008,3904493,044933,UPPER ARLINGTON CITY,1,1
2008,3904494,044941,URBANA CITY,1,1
2008,3904495,044958,VANDALIA-BUTLER CITY,1,1
2008,3904498,044982,WAPAKONETA CITY,1,1
2008,3904499,044990,WARREN CITY,1,1
2008,3904500,045005,WARRENSVILLE HEIGHTS CITY,1,1
2008,3904502,045021,WELLSTON CITY,1,1
2008,3904503,045039,WELLSVILLE LOCAL,1,1
2008,3904504,045047,WESTERVILLE CITY,1,1
2008,3904505,045054,WEST CARROLLTON CITY,1,1
2008,3904506,045062,WESTLAKE CITY,1,1
2008,3904507,045070,WHITEHALL CITY,1,1
2008,3904508,045088,WICKLIFFE CITY,1,1
2008,3904509,045096,WILLARD CITY,1,1
2008,3904510,045104,WILLOUGHBY-EASTLAKE CITY,1,1
2008,3904511,045112,WILMINGTON CITY,1,1
2008,3904513,045138,WORTHINGTON CITY,1,1
2008,3904514,045146,WYOMING CITY,1,1
2008,3904515,045153,XENIA COMMUNITY CITY,1,1
2008,3904516,045161,YOUNGSTOWN CITY SCHOOLS,1,1
2008,3904517,045179,ZANESVILLE CITY,1,1
2008,3904518,045187,ADA EXEMPTED VILLAGE,1,1
2008,3904519,045195,AMHERST EXEMPTED VILLAGE,1,1
2008,3904520,045203,BARNESVILLE EXEMPTED VILLAGE,1,1
2008,3904521,045211,BLUFFTON EXEMPTED VILLAGE,1,1
2008,3904522,045229,BRADFORD EXEMPTED VILLAGE,1,1
2008,3904523,045237,BRIDGEPORT EXEMPTED VILLAGE,1,1
2008,3904524,045245,HARRISON HILLS CITY,1,1
2008,3904525,045252,CALDWELL EXEMPTED VILLAGE,1,1
2008,3904526,045260,CAREY EXEMPTED VILLAGE,1,1
2008,3904527,045278,CARROLLTON EXEMPTED VILLAGE,1,1
2008,3904528,045286,CHAGRIN FALLS EXEMPTED VILLAGE,1,1
2008,3904529,045294,CHESAPEAKE UNION EXEMPTED VILLAGE,1,1
2008,3904531,045310,COLDWATER EXEMPTED VILLAGE,1,1
2008,3904532,045328,COLUMBIANA EXEMPTED VILLAGE,1,1
2008,3904533,045336,COVINGTON EXEMPTED VILLAGE,1,1
2008,3904535,045351,CROOKSVILLE EXEMPTED VILLAGE,1,1
2008,3904536,045369,FAIRPORT HARBOR EXEMPTED VILLAGE,1,1
2008,3904537,045377,GEORGETOWN EXEMPTED VILLAGE,1,1
2008,3904538,045385,GIBSONBURG EXEMPTED VILLAGE,1,1
2008,3904539,045393,GRANVILLE EXEMPTED VILLAGE,1,1
2008,3904540,045401,GREENFIELD EXEMPTED VILLAGE,1,1
2008,3904541,045419,HICKSVILLE EXEMPTED VILLAGE,1,1
2008,3904542,045427,HUBBARD EXEMPTED VILLAGE,1,1
2008,3904543,045435,INDIAN HILL EXEMPTED VILLAGE,1,1
2008,3904545,045450,LISBON EXEMPTED VILLAGE,1,1
2008,3904546,045468,LOUDONVILLE-PERRYSVILLE EXEMPTED VILLAGE,1,1
2008,3904547,045476,MARYSVILLE EXEMPTED VILLAGE,1,1
2008,3904548,045484,MECHANICSBURG EXEMPTED VILLAGE,1,1
2008,3904549,045492,MENTOR EXEMPTED VILLAGE,1,1
2008,3904550,045500,MILFORD EXEMPTED VILLAGE,1,1
2008,3904551,045518,MILTON-UNION EXEMPTED VILLAGE,1,1
2008,3904552,045526,MONTPELIER EXEMPTED VILLAGE,1,1
2008,3904553,045534,MOUNT GILEAD EXEMPTED VILLAGE,1,1
2008,3904554,045542,NEWCOMERSTOWN EXEMPTED VILLAGE,1,1
2008,3904555,045559,NEW RICHMOND EXEMPTED VILLAGE,1,1
2008,3904556,045567,NEWTON FALLS EXEMPTED VILLAGE,1,1
2008,3904557,045575,PAULDING EXEMPTED VILLAGE,1,1
2008,3904558,045583,PERRYSBURG EXEMPTED VILLAGE,1,1
2008,3904560,045609,ROSSFORD EXEMPTED VILLAGE,1,1
2008,3904561,045617,TIPP CITY EXEMPTED VILLAGE,1,1
2008,3904563,045633,VERSAILLES EXEMPTED VILLAGE,1,1
2008,3904564,045641,WAUSEON EXEMPTED VILLAGE,1,1
2008,3904565,045658,WELLINGTON EXEMPTED VILLAGE,1,1
2008,3904566,045666,WINDHAM EXEMPTED VILLAGE,1,1
2008,3904567,045674,YELLOW SPRINGS EXEMPTED VILLAGE,1,1
2008,3904574,045740,ALLEN COUNTY ESC,4,1
2008,3904575,045757,ALLEN EAST LOCAL,1,1
2008,3904576,045765,BATH LOCAL,1,1
2008,3904577,045773,ELIDA LOCAL,1,1
2008,3904578,045781,PERRY LOCAL,1,1
2008,3904579,045799,SHAWNEE LOCAL,1,1
2008,3904580,045807,SPENCERVILLE LOCAL,1,1
2008,3904582,045823,HILLSDALE LOCAL,1,1
2008,3904583,045831,MAPLETON LOCAL,1,1
2008,3904584,045849,ASHTABULA COUNTY ESC,4,1
2008,3904585,045856,BUCKEYE LOCAL,1,1
2008,3904586,045864,GRAND VALLEY LOCAL,1,1
2008,3904587,045872,JEFFERSON AREA LOCAL,1,1
2008,3904588,045880,PYMATUNING VALLEY LOCAL,1,1
2008,3904590,045906,ALEXANDER LOCAL,1,1
2008,3904591,045914,FEDERAL HOCKING LOCAL,1,1
2008,3904592,045922,TRIMBLE LOCAL,1,1
2008,3904593,045930,AUGLAIZE COUNTY ESC,4,1
2008,3904594,045948,MINSTER LOCAL,1,1
2008,3904595,045955,NEW BREMEN LOCAL,1,1
2008,3904596,045963,NEW KNOXVILLE LOCAL,1,1
2008,3904597,045971,WAYNESFIELD-GOSHEN LOCAL,1,1
2008,3904598,045989,BELMONT COUNTY ESC,4,1
2008,3904599,045997,ST CLAIRSVILLE-RICHLAND CITY,1,1
2008,3904600,046003,SHADYSIDE LOCAL,1,1
2008,3904601,046011,UNION LOCAL,1,1
2008,3904602,046029,BROWN ESC,4,1
2008,3904603,046037,EASTERN LOCAL,1,1
2008,3904604,046045,FAYETTEVILLE-PERRY LOCAL,1,1
2008,3904606,046060,WESTERN BROWN LOCAL,1,1
2008,3904607,046078,RIPLEY-UNION-LEWIS-HUNTINGTON LOCAL,1,1
2008,3904608,046086,BUTLER COUNTY ESC,4,1
2008,3904609,046094,EDGEWOOD CITY,1,1
2008,3904610,046102,FAIRFIELD CITY,1,1
2008,3904611,046110,LAKOTA LOCAL,1,1
2008,3904612,046128,MADISON LOCAL,1,1
2008,3904613,046136,NEW MIAMI LOCAL,1,1
2008,3904614,046144,ROSS LOCAL,1,1
2008,3904615,046151,TALAWANDA CITY,1,1
2008,3904617,046177,BROWN LOCAL,1,1
2008,3904619,046193,GRAHAM LOCAL,1,1
2008,3904620,046201,TRIAD LOCAL,1,1
2008,3904621,046219,WEST LIBERTY-SALEM LOCAL,1,1
2008,3904622,046227,CLARK COUNTY ESC,4,1
2008,3904623,046235,GREENON LOCAL,1,1
2008,3904624,046243,TECUMSEH LOCAL,1,1
2008,3904625,046250,NORTHEASTERN LOCAL,1,1
2008,3904626,046268,NORTHWESTERN LOCAL,1,1
2008,3904627,046276,SOUTHEASTERN LOCAL,1,1
2008,3904628,046284,CLARK-SHAWNEE LOCAL,1,1
2008,3904629,046292,CLERMONT COUNTY ESC,4,1
2008,3904630,046300,BATAVIA LOCAL,1,1
2008,3904631,046318,BETHEL-TATE LOCAL,1,1
2008,3904632,046326,CLERMONT NORTHEASTERN LOCAL,1,1
2008,3904633,046334,FELICITY-FRANKLIN LOCAL,1,1
2008,3904634,046342,GOSHEN LOCAL,1,1
2008,3904635,046359,WEST CLERMONT LOCAL,1,1
2008,3904636,046367,WILLIAMSBURG LOCAL,1,1
2008,3904637,046375,SOUTHERN OHIO ESC,4,1
2008,3904638,046383,BLANCHESTER LOCAL,1,1
2008,3904639,046391,CLINTON-MASSIE LOCAL,1,1
2008,3904640,046409,EAST CLINTON LOCAL,1,1
2008,3904641,046417,COLUMBIANA COUNTY ESC,4,1
2008,3904642,046425,BEAVER LOCAL,1,1
2008,3904643,046433,CRESTVIEW LOCAL,1,1
2008,3904644,046441,SOUTHERN LOCAL,1,1
2008,3904645,046458,UNITED LOCAL,1,1
2008,3904647,046474,RIDGEWOOD LOCAL,1,1
2008,3904648,046482,RIVER VIEW LOCAL,1,1
2008,3904650,046508,BUCKEYE CENTRAL LOCAL,1,1
2008,3904651,046516,COLONEL CRAWFORD LOCAL,1,1
2008,3904652,046524,WYNFORD LOCAL,1,1
2008,3904653,046532,CUYAHOGA COUNTY ESC,4,1
2008,3904655,046557,CUYAHOGA HEIGHTS LOCAL,1,1
2008,3904656,046565,INDEPENDENCE LOCAL,1,1
2008,3904657,046573,OLMSTED FALLS CITY,1,1
2008,3904659,046599,RICHMOND HEIGHTS LOCAL,1,1
2008,3904660,046607,SOLON CITY,1,1
2008,3904661,046615,DARKE COUNTY ESC,4,1
2008,3904662,046623,ANSONIA LOCAL,1,1
2008,3904663,046631,ARCANUM-BUTLER LOCAL,1,1
2008,3904664,046649,FRANKLIN MONROE LOCAL,1,1
2008,3904667,046672,MISSISSINAWA VALLEY LOCAL,1,1
2008,3904668,046680,TRI-VILLAGE LOCAL,1,1
2008,3904670,046706,AYERSVILLE LOCAL,1,1
2008,3904671,046714,CENTRAL LOCAL,1,1
2008,3904672,046722,NORTHEASTERN LOCAL,1,1
2008,3904673,046730,DELAWARE-UNION ESC,4,1
2008,3904674,046748,BIG WALNUT LOCAL,1,1
2008,3904675,046755,BUCKEYE VALLEY LOCAL,1,1
2008,3904676,046763,OLENTANGY LOCAL,1,1
2008,3904678,046789,BERLIN-MILAN LOCAL,1,1
2008,3904679,046797,KELLEYS ISLAND LOCAL,1,1
2008,3904680,046805,MARGARETTA LOCAL,1,1
2008,3904681,046813,PERKINS LOCAL,1,1
2008,3904682,046821,VERMILION LOCAL,1,1
2008,3904683,046839,FAIRFIELD COUNTY ESC,4,1
2008,3904684,046847,AMANDA-CLEARCREEK LOCAL,1,1
2008,3904685,046854,BERNE UNION LOCAL,1,1
2008,3904686,046862,BLOOM-CARROLL LOCAL,1,1
2008,3904687,046870,FAIRFIELD UNION LOCAL,1,1
2008,3904688,046888,LIBERTY UNION-THURSTON LOCAL,1,1
2008,3904689,046896,PICKERINGTON LOCAL,1,1
2008,3904690,046904,WALNUT TOWNSHIP LOCAL,1,1
2008,3904693,046938,ESC OF CENTRAL OHIO,4,1
2008,3904694,046946,CANAL WINCHESTER LOCAL,1,1
2008,3904695,046953,HAMILTON LOCAL,1,1
2008,3904696,046961,GAHANNA-JEFFERSON CITY,1,1
2008,3904697,046979,GROVEPORT MADISON LOCAL,1,1
2008,3904699,046995,NEW ALBANY-PLAIN LOCAL,1,1
2008,3904700,047001,REYNOLDSBURG CITY,1,1
2008,3904701,047019,HILLIARD CITY,1,1
2008,3904702,047027,DUBLIN CITY,1,1
2008,3904704,047043,ARCHBOLD-AREA LOCAL,1,1
2008,3904705,047050,EVERGREEN LOCAL,1,1
2008,3904706,047068,FAYETTE LOCAL,1,1
2008,3904707,047076,PETTISVILLE LOCAL,1,1
2008,3904708,047084,PIKE-DELTA-YORK LOCAL,1,1
2008,3904709,047092,SWANTON LOCAL,1,1
2008,3904715,047159,GEAUGA COUNTY ESC,4,1
2008,3904716,047167,BERKSHIRE LOCAL,1,1
2008,3904717,047175,CARDINAL LOCAL,1,1
2008,3904718,047183,CHARDON LOCAL,1,1
2008,3904719,047191,KENSTON LOCAL,1,1
2008,3904720,047209,LEDGEMONT LOCAL,1,1
2008,3904721,047217,NEWBURY LOCAL,1,1
2008,3904722,047225,WEST GEAUGA LOCAL,1,1
2008,3904723,047233,GREENE COUNTY ESC,4,1
2008,3904724,047241,BEAVERCREEK CITY,1,1
2008,3904725,047258,CEDAR CLIFF LOCAL,1,1
2008,3904726,047266,GREENEVIEW LOCAL,1,1
2008,3904727,047274,SUGARCREEK LOCAL SCHOOL DISTRICT,1,1
2008,3904730,047308,ROLLING HILLS LOCAL,1,1
2008,3904732,047324,HAMILTON COUNTY ESC,4,1
2008,3904733,047332,FINNEYTOWN LOCAL,1,1
2008,3904734,047340,FOREST HILLS LOCAL,1,1
2008,3904736,047365,NORTHWEST LOCAL,1,1
2008,3904737,047373,OAK HILLS LOCAL,1,1
2008,3904738,047381,SOUTHWEST LOCAL,1,1
2008,3904739,047399,THREE RIVERS LOCAL,1,1
2008,3904740,047407,HANCOCK COUNTY ESC,4,1
2008,3904742,047423,ARLINGTON LOCAL,1,1
2008,3904743,047431,CORY-RAWSON LOCAL,1,1
2008,3904744,047449,LIBERTY-BENTON LOCAL,1,1
2008,3904745,047456,MCCOMB LOCAL,1,1
2008,3904747,047472,VANLUE LOCAL,1,1
2008,3904748,047480,HARDIN COUNTY ESC,4,1
2008,3904749,047498,HARDIN NORTHERN LOCAL,1,1
2008,3904750,047506,RIDGEMONT LOCAL,1,1
2008,3904751,047514,RIVERDALE LOCAL,1,1
2008,3904752,047522,UPPER SCIOTO VALLEY LOCAL,1,1
2008,3904754,047548,CONOTTON VALLEY UNION LOCAL,1,1
2008,3904757,047571,HOLGATE LOCAL,1,1
2008,3904758,047589,LIBERTY CENTER LOCAL,1,1
2008,3904759,047597,PATRICK HENRY LOCAL,1,1
2008,3904761,047613,BRIGHT LOCAL,1,1
2008,3904762,047621,FAIRFIELD LOCAL,1,1
2008,3904763,047639,LYNCHBURG-CLAY LOCAL,1,1
2008,3904768,047688,EAST HOLMES LOCAL,1,1
2008,3904769,047696,WEST HOLMES LOCAL,1,1
2008,3904771,047712,MONROEVILLE LOCAL,1,1
2008,3904772,047720,NEW LONDON LOCAL,1,1
2008,3904773,047738,SOUTH CENTRAL LOCAL,1,1
2008,3904774,047746,WESTERN RESERVE LOCAL,1,1
2008,3904776,047761,OAK HILL UNION LOCAL,1,1
2008,3904777,047779,JEFFERSON COUNTY ESC,4,1
2008,3904778,047787,BUCKEYE LOCAL,1,1
2008,3904779,047795,EDISON LOCAL,1,1
2008,3904780,047803,INDIAN CREEK LOCAL,1,1
2008,3904781,047811,KNOX COUNTY ESC,4,1
2008,3904782,047829,CENTERBURG LOCAL,1,1
2008,3904783,047837,DANVILLE LOCAL,1,1
2008,3904785,047852,FREDERICKTOWN LOCAL,1,1
2008,3904786,047860,LAKE COUNTY ESC,4,1
2008,3904787,047878,KIRTLAND LOCAL,1,1
2008,3904788,047886,MADISON LOCAL,1,1
2008,3904790,047902,PERRY LOCAL,1,1
2008,3904791,047910,LAWRENCE COUNTY ESC,4,1
2008,3904792,047928,DAWSON-BRYANT LOCAL,1,1
2008,3904793,047936,FAIRLAND LOCAL,1,1
2008,3904794,047944,ROCK HILL LOCAL,1,1
2008,3904795,047951,SOUTH POINT LOCAL,1,1
2008,3904796,047969,SYMMES VALLEY LOCAL,1,1
2008,3904797,047977,LICKING COUNTY ESC,4,1
2008,3904798,047985,JOHNSTOWN-MONROE LOCAL,1,1
2008,3904799,047993,LAKEWOOD LOCAL,1,1
2008,3904800,048009,LICKING HEIGHTS LOCAL,1,1
2008,3904801,048017,LICKING VALLEY LOCAL,1,1
2008,3904802,048025,NORTH FORK LOCAL,1,1
2008,3904803,048033,NORTHRIDGE LOCAL,1,1
2008,3904804,048041,SOUTHWEST LICKING LOCAL,1,1
2008,3904805,048058,LOGAN COUNTY ESC,4,1
2008,3904807,048074,BENJAMIN LOGAN LOCAL,1,1
2008,3904808,048082,INDIAN LAKE LOCAL,1,1
2008,3904809,048090,RIVERSIDE LOCAL,1,1
2008,3904810,048108,LORAIN COUNTY ESC,4,1
2008,3904811,048116,AVON LOCAL,1,1
2008,3904812,048124,AVON LAKE CITY,1,1
2008,3904813,048132,CLEARVIEW LOCAL,1,1
2008,3904814,048140,COLUMBIA LOCAL,1,1
2008,3904815,048157,FIRELANDS LOCAL,1,1
2008,3904816,048165,KEYSTONE LOCAL,1,1
2008,3904817,048173,MIDVIEW LOCAL,1,1
2008,3904819,048199,LUCAS COUNTY ESC,4,1
2008,3904820,048207,ANTHONY WAYNE LOCAL,1,1
2008,3904821,048215,OTTAWA HILLS LOCAL,1,1
2008,3904822,048223,SPRINGFIELD LOCAL,1,1
2008,3904823,048231,WASHINGTON LOCAL,1,1
2008,3904825,048256,JEFFERSON LOCAL,1,1
2008,3904826,048264,JONATHAN ALDER LOCAL,1,1
2008,3904827,048272,MADISON-PLAINS LOCAL,1,1
2008,3904828,048280,MAHONING COUNTY ESC,4,1
2008,3904829,048298,AUSTINTOWN LOCAL,1,1
2008,3904830,048306,BOARDMAN LOCAL,1,1
2008,3904831,048314,CANFIELD LOCAL,1,1
2008,3904832,048322,JACKSON-MILTON LOCAL,1,1
2008,3904833,048330,LOWELLVILLE LOCAL,1,1
2008,3904834,048348,POLAND LOCAL,1,1
2008,3904835,048355,SEBRING LOCAL,1,1
2008,3904836,048363,SOUTH RANGE LOCAL,1,1
2008,3904837,048371,SPRINGFIELD LOCAL,1,1
2008,3904838,048389,WEST BRANCH LOCAL,1,1
2008,3904839,048397,WESTERN RESERVE LOCAL,1,1
2008,3904841,048413,ELGIN LOCAL,1,1
2008,3904842,048421,PLEASANT LOCAL,1,1
2008,3904843,048439,RIDGEDALE LOCAL,1,1
2008,3904844,048447,RIVER VALLEY LOCAL,1,1
2008,3904845,048454,MEDINA COUNTY ESC,4,1
2008,3904846,048462,BLACK RIVER LOCAL,1,1
2008,3904847,048470,BUCKEYE LOCAL,1,1
2008,3904848,048488,CLOVERLEAF LOCAL,1,1
2008,3904849,048496,HIGHLAND LOCAL,1,1
2008,3904851,048512,EASTERN LOCAL,1,1
2008,3904852,048520,MEIGS LOCAL,1,1
2008,3904853,048538,SOUTHERN LOCAL,1,1
2008,3904854,048546,MERCER COUNTY ESC,4,1
2008,3904857,048579,PARKWAY LOCAL,1,1
2008,3904858,048587,ST HENRY CONSOLIDATED LOCAL,1,1
2008,3904859,048595,FORT RECOVERY LOCAL,1,1
2008,3904860,048603,MIAMI COUNTY ESC,4,1
2008,3904861,048611,BETHEL LOCAL,1,1
2008,3904862,048629,MIAMI EAST LOCAL,1,1
2008,3904863,048637,NEWTON LOCAL,1,1
2008,3904865,048652,SWITZERLAND OF OHIO LOCAL,1,1
2008,3904866,048660,MONTGOMERY COUNTY ESC,4,1
2008,3904867,048678,BROOKVILLE LOCAL,1,1
2008,3904868,048686,JEFFERSON TOWNSHIP LOCAL,1,1
2008,3904869,048694,TROTWOOD-MADISON CITY,1,1
2008,3904870,048702,MAD RIVER LOCAL,1,1
2008,3904871,048710,NEW LEBANON LOCAL,1,1
2008,3904872,048728,NORTHMONT CITY,1,1
2008,3904873,048736,NORTHRIDGE LOCAL,1,1
2008,3904874,048744,VALLEY VIEW LOCAL,1,1
2008,3904875,048751,HUBER HEIGHTS CITY,1,1
2008,3904877,048777,MORGAN LOCAL,1,1
2008,3904879,048793,CARDINGTON-LINCOLN LOCAL,1,1
2008,3904880,048801,HIGHLAND LOCAL,1,1
2008,3904881,048819,NORTHMOR LOCAL,1,1
2008,3904883,048835,EAST MUSKINGUM LOCAL,1,1
2008,3904884,048843,FRANKLIN LOCAL,1,1
2008,3904885,048850,MAYSVILLE LOCAL,1,1
2008,3904887,048876,TRI-VALLEY LOCAL,1,1
2008,3904888,048884,WEST MUSKINGUM LOCAL,1,1
2008,3904890,048900,NOBLE LOCAL,1,1
2008,3904892,048926,BENTON CARROLL SALEM LOCAL,1,1
